model,epoch,metric,value
uniform_pm_1nm__more_feature,62,train_loss_scaled,0.0013885386028733534
uniform_pm_1nm__more_feature,63,train_loss_scaled,0.0013723625101919388
uniform_pm_1nm__more_feature,64,train_loss_scaled,0.0013520827063701318
uniform_pm_1nm__more_feature,65,train_loss_scaled,0.0013382649210811573
uniform_pm_1nm__more_feature,66,train_loss_scaled,0.0013228341384885548
uniform_pm_1nm__more_feature,67,train_loss_scaled,0.0013099613992238416
uniform_pm_1nm__more_feature,68,train_loss_scaled,0.001296139620486909
uniform_pm_1nm__more_feature,69,train_loss_scaled,0.0012831428597489829
uniform_pm_1nm__more_feature,70,train_loss_scaled,0.0012697469617812581
uniform_pm_1nm__more_feature,71,train_loss_scaled,0.001259297545821266
uniform_pm_1nm__more_feature,72,train_loss_scaled,0.0012421919651467044
uniform_pm_1nm__more_feature,73,train_loss_scaled,0.0012324488826627078
uniform_pm_1nm__more_feature,74,train_loss_scaled,0.0012365183886993308
uniform_pm_1nm__more_feature,75,train_loss_scaled,0.0012311969901242928
uniform_pm_1nm__more_feature,76,train_loss_scaled,0.0011998897596143243
uniform_pm_1nm__more_feature,77,train_loss_scaled,0.0011923897958446036
uniform_pm_1nm__more_feature,78,train_loss_scaled,0.0011802931920621863
uniform_pm_1nm__more_feature,79,train_loss_scaled,0.00118906826147366
uniform_pm_1nm__more_feature,80,train_loss_scaled,0.0011613673671087967
uniform_pm_1nm__more_feature,81,train_loss_scaled,0.0011513449985610454
uniform_pm_1nm__more_feature,82,train_loss_scaled,0.0011372412102958601
uniform_pm_1nm__more_feature,83,train_loss_scaled,0.0011247940434685303
uniform_pm_1nm__more_feature,84,train_loss_scaled,0.001120589558319509
uniform_pm_1nm__more_feature,85,train_loss_scaled,0.0011127211634823816
uniform_pm_1nm__more_feature,86,train_loss_scaled,0.0010958273816471591
uniform_pm_1nm__more_feature,87,train_loss_scaled,0.0010877697010848964
uniform_pm_1nm__more_feature,88,train_loss_scaled,0.0010776427240185198
uniform_pm_1nm__more_feature,89,train_loss_scaled,0.001071897866660807
uniform_pm_1nm__more_feature,90,train_loss_scaled,0.0010618492634999134
uniform_pm_1nm__more_feature,91,train_loss_scaled,0.0010583306348435338
uniform_pm_1nm__more_feature,92,train_loss_scaled,0.0010701285760830088
uniform_pm_1nm__more_feature,93,train_loss_scaled,0.00105588618910045
uniform_pm_1nm__more_feature,94,train_loss_scaled,0.0010251346305263597
uniform_pm_1nm__more_feature,95,train_loss_scaled,0.0010123387408356472
uniform_pm_1nm__more_feature,96,train_loss_scaled,0.0010187088035006184
uniform_pm_1nm__more_feature,97,train_loss_scaled,0.0010059328428902261
uniform_pm_1nm__more_feature,98,train_loss_scaled,0.0010013778901379422
uniform_pm_1nm__more_feature,99,train_loss_scaled,0.0009884507135960578
uniform_pm_1nm__more_feature,100,train_loss_scaled,0.0009918916934778177
uniform_pm_1nm__more_feature,101,train_loss_scaled,0.0009908952791369589
uniform_pm_1nm__more_feature,102,train_loss_scaled,0.0009716952983931915
uniform_pm_1nm__more_feature,103,train_loss_scaled,0.0009609988301292966
uniform_pm_1nm__more_feature,104,train_loss_scaled,0.000952725098735821
uniform_pm_1nm__more_feature,105,train_loss_scaled,0.0009624030207339381
uniform_pm_1nm__more_feature,106,train_loss_scaled,0.0009451676103822616
uniform_pm_1nm__more_feature,107,train_loss_scaled,0.0009283429291576227
uniform_pm_1nm__more_feature,108,train_loss_scaled,0.0009421251686958864
uniform_pm_1nm__more_feature,109,train_loss_scaled,0.0009285457953428242
uniform_pm_1nm__more_feature,110,train_loss_scaled,0.0009206629366574055
uniform_pm_1nm__more_feature,111,train_loss_scaled,0.0009239559942202624
uniform_pm_1nm__more_feature,112,train_loss_scaled,0.0009135101254906854
uniform_pm_1nm__more_feature,113,train_loss_scaled,0.0009002223813466928
uniform_pm_1nm__more_feature,114,train_loss_scaled,0.00091303196762306
uniform_pm_1nm__more_feature,115,train_loss_scaled,0.0008969791118336848
uniform_pm_1nm__more_feature,116,train_loss_scaled,0.0008761187013011186
uniform_pm_1nm__more_feature,117,train_loss_scaled,0.000866721555880195
uniform_pm_1nm__more_feature,118,train_loss_scaled,0.0008707234252647483
uniform_pm_1nm__more_feature,119,train_loss_scaled,0.0008691915607167521
uniform_pm_1nm__more_feature,120,train_loss_scaled,0.0008587512990715309
uniform_pm_1nm__more_feature,1,internal_validation_R2,0.8956865537266547
uniform_pm_1nm__more_feature,2,internal_validation_R2,0.9569075794722889
uniform_pm_1nm__more_feature,3,internal_validation_R2,0.9708638559045416
uniform_pm_1nm__more_feature,4,internal_validation_R2,0.9769986850823408
uniform_pm_1nm__more_feature,5,internal_validation_R2,0.9806000691048751
uniform_pm_1nm__more_feature,6,internal_validation_R2,0.9831072261677613
uniform_pm_1nm__more_feature,7,internal_validation_R2,0.9849248295946117
uniform_pm_1nm__more_feature,8,internal_validation_R2,0.9863535637237881
uniform_pm_1nm__more_feature,9,internal_validation_R2,0.9874588364139296
uniform_pm_1nm__more_feature,10,internal_validation_R2,0.9883116519692889
uniform_pm_1nm__more_feature,11,internal_validation_R2,0.9890755286953146
uniform_pm_1nm__more_feature,12,internal_validation_R2,0.9896570794755243
uniform_pm_1nm__more_feature,13,internal_validation_R2,0.9901872258395426
uniform_pm_1nm__more_feature,14,internal_validation_R2,0.9905793248769621
uniform_pm_1nm__more_feature,15,internal_validation_R2,0.9909832207417008
uniform_pm_1nm__more_feature,16,internal_validation_R2,0.991301069963046
uniform_pm_1nm__more_feature,17,internal_validation_R2,0.9916296781436575
uniform_pm_1nm__more_feature,18,internal_validation_R2,0.9919261230561303
uniform_pm_1nm__more_feature,19,internal_validation_R2,0.9921401033063277
uniform_pm_1nm__more_feature,20,internal_validation_R2,0.9923631557316854
uniform_pm_1nm__more_feature,21,internal_validation_R2,0.9925662581684774
uniform_pm_1nm__more_feature,22,internal_validation_R2,0.9927830879753501
uniform_pm_1nm__more_feature,23,internal_validation_R2,0.9929376582450082
uniform_pm_1nm__more_feature,24,internal_validation_R2,0.9930890816906405
uniform_pm_1nm__more_feature,25,internal_validation_R2,0.9932081976371644
uniform_pm_1nm__more_feature,26,internal_validation_R2,0.9933947081944133
uniform_pm_1nm__more_feature,27,internal_validation_R2,0.9935303896128453
uniform_pm_1nm__more_feature,28,internal_validation_R2,0.993643738646212
uniform_pm_1nm__more_feature,29,internal_validation_R2,0.9937480342978344
uniform_pm_1nm__more_feature,30,internal_validation_R2,0.9938791651797156
uniform_pm_1nm__more_feature,31,internal_validation_R2,0.9939778392282177
uniform_pm_1nm__more_feature,32,internal_validation_R2,0.9940878141908273
uniform_pm_1nm__more_feature,33,internal_validation_R2,0.994156499215339
uniform_pm_1nm__more_feature,34,internal_validation_R2,0.9942454671569116
uniform_pm_1nm__more_feature,35,internal_validation_R2,0.994350487539249
uniform_pm_1nm__more_feature,36,internal_validation_R2,0.9944274345752832
uniform_pm_1nm__more_feature,37,internal_validation_R2,0.994508901863244
uniform_pm_1nm__more_feature,38,internal_validation_R2,0.9945940345210511
uniform_pm_1nm__more_feature,39,internal_validation_R2,0.9946626082825052
uniform_pm_1nm__more_feature,40,internal_validation_R2,0.9947332410943989
uniform_pm_1nm__more_feature,41,internal_validation_R2,0.9947712292052397
uniform_pm_1nm__more_feature,42,internal_validation_R2,0.9948454963737039
uniform_pm_1nm__more_feature,43,internal_validation_R2,0.9949090010011673
uniform_pm_1nm__more_feature,44,internal_validation_R2,0.9949774612014906
uniform_pm_1nm__more_feature,45,internal_validation_R2,0.9950389577763916
uniform_pm_1nm__more_feature,46,internal_validation_R2,0.9950816747331712
uniform_pm_1nm__more_feature,47,internal_validation_R2,0.9951413906122376
uniform_pm_1nm__more_feature,48,internal_validation_R2,0.9951613719796252
uniform_pm_1nm__more_feature,49,internal_validation_R2,0.9952129000138026
uniform_pm_1nm__more_feature,50,internal_validation_R2,0.9952592423809702
uniform_pm_1nm__more_feature,51,internal_validation_R2,0.9953153409802634
uniform_pm_1nm__more_feature,52,internal_validation_R2,0.9953689633621994
uniform_pm_1nm__more_feature,53,internal_validation_R2,0.9953727904313378
uniform_pm_1nm__more_feature,54,internal_validation_R2,0.9954165611948353
uniform_pm_1nm__more_feature,55,internal_validation_R2,0.995498140211616
uniform_pm_1nm__more_feature,56,internal_validation_R2,0.9955206907810747
uniform_pm_1nm__more_feature,57,internal_validation_R2,0.9955592936359512
uniform_pm_1nm__more_feature,58,internal_validation_R2,0.9955814506282944
uniform_pm_1nm__more_feature,59,internal_validation_R2,0.9956434558372173
uniform_pm_1nm__more_feature,60,internal_validation_R2,0.9956522262653767
uniform_pm_1nm__more_feature,61,internal_validation_R2,0.9956818127296012
uniform_pm_1nm__more_feature,62,internal_validation_R2,0.9957303311859173
uniform_pm_1nm__more_feature,63,internal_validation_R2,0.9957740391526998
