wavelength_um,reflectance_original,reflectance_filtered
0.20750037501875096,0.7558012409045721,0.6199895739555359
0.20752037601880094,0.6576209141253387,0.6196340918540955
0.20754037701885095,0.4735178812961676,0.6194432973861694
0.20756037801890095,0.18572087373462937,0.6194667220115662
0.20758037901895096,0.03700556240876144,0.619479238986969
0.20760038001900097,0.27007580371930495,0.6194804310798645
0.20762038101905098,0.5372642930565036,0.619469404220581
0.20764038201910096,0.6931572936293049,0.6197198033332825
0.20766038301915096,0.7752307894494311,0.6200550198554993
0.20768038401920097,0.8180375109589447,0.6203991174697876
0.20770038501925098,0.8384327173456855,0.6207523941993713
0.20772038601930098,0.8434805965185243,0.6209849715232849
0.207740387019351,0.8347393649093354,0.6206339597702026
0.20776038801940097,0.8091703211811104,0.6202893257141113
0.20778038901945098,0.7571693752918248,0.6199500560760498
0.20780039001950099,0.6565047516092724,0.619614839553833
0.207820391019551,0.4641807745552786,0.6194552779197693
0.207840392019601,0.16608171193171017,0.6193809509277344
0.20786039301965098,0.0474950008771834,0.6192891001701355
0.207880394019701,0.31142198779269353,0.6191803216934204
0.207900395019751,0.5699468716971086,0.6191295385360718
0.207920396019801,0.713316538437381,0.61954265832901
0.207940397019851,0.7870992943940125,0.6199724078178406
0.20796039801990102,0.8244273479281159,0.620418131351471
0.20798039901995102,0.8405068643939995,0.620879054069519
0.208000400020001,0.841119505176603,0.6207886934280396
0.208020401020051,0.8263730191784279,0.62044757604599
0.20804040202010102,0.790710188173209,0.6201091408729553
0.20806040302015102,0.7190899768806808,0.619775116443634
0.20808040402020103,0.577835696613233,0.619494616985321
0.208100405020251,0.31761255399196286,0.6193225383758545
0.20812040602030102,0.047670580301637476,0.6191312074661255
0.20814040702035103,0.17824678567411173,0.6189196109771729
0.20816040802040103,0.4823994694859234,0.6186869740486145
0.20818040902045104,0.670902763055876,0.6191397905349731
0.20820041002050105,0.7669386368660217,0.6196594834327698
0.20822041102055103,0.8150523254987196,0.6201956868171692
0.20824041202060103,0.8369679833679227,0.6207504272460938
0.20826041302065104,0.8413600592432644,0.6207745671272278
0.20828041402070105,0.8297641143291917,0.6204612255096436
0.20830041502075106,0.79758729005185,0.6201493740081787
0.20832041602080106,0.7307562518412383,0.6198375225067139
0.20834041702085104,0.5962965788680556,0.6195312142372131
0.20836041802090105,0.34053008957842695,0.6192213892936707
0.20838041902095106,0.054360465117103185,0.6188877820968628
0.20840042002100106,0.17387733605335143,0.6185294985771179
0.20842042102105107,0.4851669322942715,0.6182597875595093
0.20844042202110108,0.6756347914500856,0.6188979744911194
0.20846042302115106,0.7708061368740379,0.6195617318153381
0.20848042402120107,0.8174465621037049,0.6202506422996521
0.20850042502125107,0.8376287777992645,0.6209641098976135
0.20852042602130108,0.8397222218746689,0.6207311749458313
0.2085404270213511,0.8244432088263471,0.6204197406768799
0.20856042802140107,0.7853117395848174,0.6201145052909851
0.20858042902145107,0.7036788660536877,0.6198163032531738
0.20860043002150108,0.5368906713050726,0.6193974614143372
0.2086204310215511,0.23712571616396452,0.6189132928848267
0.2086404320216011,0.03901098980706707,0.6183985471725464
0.2086604330216511,0.2950044661067631,0.6178536415100098
0.20868043402170108,0.5750728854749712,0.6181657910346985
0.2087004350217511,0.7232898957703137,0.61896812915802
0.2087204360218011,0.7952744687037401,0.6197957992553711
0.2087404370218511,0.8288947557153856,0.6206499338150024
0.2087604380219011,0.8399460452290062,0.6208600401878357
0.20878043902195112,0.8330333324271232,0.620573878288269
0.2088004400220011,0.8050952701097611,0.6202881336212158
0.2088204410220511,0.7428908458861496,0.620002031326294
0.2088404420221011,0.6128674373475536,0.6195336580276489
0.20886044302215112,0.3546075864128108,0.6188797354698181
0.20888044402220113,0.055138298686067205,0.6181958913803101
0.20890044502225114,0.1939112193432311,0.6174809336662292
0.20892044602230112,0.5125323775000671,0.6176138520240784
0.20894044702235112,0.6951515851863453,0.6185822486877441
0.20896044802240113,0.7828035365169311,0.6195802688598633
0.20898044902245114,0.8236799905886789,0.6206067800521851
0.20900045002250114,0.8386120442108408,0.6209314465522766
0.20902045102255115,0.8342944832221839,0.6206486821174622
0.20904045202260113,0.8086776042403333,0.6203730702400208
0.20906045302265114,0.749166909003104,0.6201058030128479
0.20908045402270115,0.6223880816667593,0.6195138692855835
0.20910045502275115,0.36497992584532807,0.6186721324920654
0.20912045602280116,0.05718162247185687,0.6177972555160522
0.20914045702285117,0.1996397300085224,0.6168899536132812
0.20916045802290115,0.5220549036650232,0.6173597574234009
0.20918045902295115,0.702293283841625,0.6184899806976318
0.20920046002300116,0.787215773463854,0.6196441054344177
0.20922046102305117,0.8257930834642245,0.6208232641220093
0.20924046202310118,0.8383964062501271,0.6208575367927551
0.20926046302315116,0.8308975753349321,0.620616614818573
0.20928046402320116,0.7996257253125206,0.6203811764717102
0.20930046502325117,0.7280558296741196,0.6201502084732056
0.20932046602330118,0.573496718040464,0.619175910949707
0.20934046702335118,0.27170278853515173,0.6181316375732422
0.2093604680234012,0.04073775273162435,0.6170507073402405
