mode,rank,success,cost,optimizer_robust_cost,rmse_normalized,nfev,optimality,message,global_population_rank,global_energy,distance_to_best_scaled,benchmark_distance_to_truth_scaled,fit_Air_um,benchmark_error_Air_um,fit_HSQ_nm,benchmark_error_HSQ_nm,fit_PSS_nm,benchmark_error_PSS_nm,fit_SOC_nm,benchmark_error_SOC_nm,fit_TiO2_nm,benchmark_error_TiO2_nm,x0_Air_um,x0_HSQ_nm,x0_PSS_nm,x0_SOC_nm,x0_TiO2_nm
joint,13,True,8.886996127e-18,0,7.026535469e-11,7,6.048070521e-07,`xtol` termination condition is satisfied.,15,0.0001968794281,4.661670575e-10,3.981936143e-10,1000,1.023181539e-12,30,3.890718858e-10,10.00000001,5.650463208e-09,39.99999999,-5.241311385e-09,40,-6.507860917e-10,999.9998861,30.96681206,9.980759615,39.3166009,39.9349349
joint,14,True,9.532425537e-18,0,7.277219225e-11,7,2.271599423e-06,`xtol` termination condition is satisfied.,25,0.0002600413499,5.214875556e-10,4.516520266e-10,1000,1.136868377e-12,30,1.736530919e-10,10.00000001,6.50585541e-09,39.99999999,-5.847809348e-09,40,-6.855458423e-10,1000.000297,31.21357032,9.740792103,39.04896358,39.98900972
joint,15,True,9.786670856e-18,0,7.373628255e-11,7,1.341014117e-06,`xtol` termination condition is satisfied.,29,0.0002857016016,5.324766102e-10,4.634831542e-10,1000,1.136868377e-12,30,2.334701321e-10,10.00000001,6.665789698e-09,39.99999999,-6.008939124e-09,40,-7.292442206e-10,1000.000623,32.12810442,9.937446766,38.81942492,39.20800589
joint,16,True,1.858531193e-17,0,1.016128599e-10,6,2.576926171e-06,`xtol` termination condition is satisfied.,24,0.0002563188305,7.109249284e-10,7.977981206e-10,1000,-7.958078641e-13,30,4.377508134e-09,9.999999987,-1.251831172e-08,40.00000001,7.852868578e-09,40,3.532463211e-10,999.999608,28.2756454,11.78979626,39.70884207,40.31595618
joint,17,True,2.248777081e-17,0,1.117730111e-10,7,4.884649801e-07,`xtol` termination condition is satisfied.,17,0.0002029200829,8.648407319e-10,7.917779303e-10,1000,1.705302566e-12,30,-7.669704871e-10,10.00000001,1.178973719e-08,39.99999999,-9.747928686e-09,40,-1.067796518e-09,999.999945,30.721279,11.14074847,38.72308881,39.70420586
joint,18,True,3.722567706e-17,0,1.438086635e-10,7,1.421267638e-06,`xtol` termination condition is satisfied.,22,0.0002520316595,1.185419923e-09,1.133764564e-09,1000,2.842170943e-12,30,2.684728884e-09,10.00000002,1.558182738e-08,39.99999998,-1.523561366e-08,40,-2.411191247e-09,1000.000818,31.62170955,10.51511329,38.41572599,39.34570893
joint,19,True,4.409450043e-17,0,1.565149983e-10,7,1.655868074e-05,`xtol` termination condition is satisfied.,9,0.000126525869,1.180611191e-09,1.264678996e-09,1000,-1.47792889e-12,30.00000001,5.851646279e-09,9.99999998,-1.97539638e-08,40.00000001,1.313502906e-08,40,7.865494922e-10,999.9994778,29.0190166,10.16315838,40.74383522,40.24060009
joint,20,True,7.709345733e-17,0,2.069533728e-10,7,3.193560087e-06,`xtol` termination condition is satisfied.,28,0.0002779964667,1.720564837e-09,1.687659595e-09,1000,4.547473509e-12,30.00000001,8.305178767e-09,10.00000002,2.106613906e-08,39.99999998,-2.364821228e-08,40,-4.397506359e-09,1000.000716,32.39120298,9.053186595,39.03551267,39.50233854
joint,21,True,7.946662393e-17,0,2.101145507e-10,7,3.059119031e-06,`xtol` termination condition is satisfied.,19,0.0002169900393,1.73546749e-09,1.659295557e-09,1000,3.069544618e-12,30,-3.448846542e-09,10.00000003,2.519431241e-08,39.99999998,-1.955804407e-08,40,-1.888118106e-09,1000.000597,30.17077264,11.07918344,38.88482232,39.71163701
joint,22,True,8.077045628e-17,0,2.118312435e-10,7,6.532254214e-06,`xtol` termination condition is satisfied.,30,0.0002886934046,1.718312501e-09,1.645286335e-09,1000,3.183231456e-12,30,-2.460769366e-09,10.00000002,2.477393224e-08,39.99999998,-1.980362185e-08,40,-2.120117415e-09,1000.00021,31.29892603,10.31625294,38.82606312,39.77656171
joint,23,True,9.410645254e-16,0,7.230585213e-10,6,1.432564739e-05,`xtol` termination condition is satisfied.,7,0.0001071758385,5.976451605e-09,5.897616685e-09,1000,9.777068044e-12,29.99999998,-1.719570975e-08,10.00000009,9.060863526e-08,39.99999993,-6.698740407e-08,39.99999999,-5.733788555e-09,999.9997185,30.4067603,10.24153609,39.66781109,39.9596462
joint,24,True,9.702820124e-16,0,7.341972231e-10,6,2.765624284e-05,`xtol` termination condition is satisfied.,16,0.0001982616438,6.025703454e-09,6.114504136e-09,1000,-7.844391803e-12,30.00000003,3.092259604e-08,9.999999904,-9.561504477e-08,40.00000006,6.212298587e-08,40,3.08029513e-09,999.9999583,31.35301345,8.721009393,40.47468149,39.64887465
joint,25,True,1.099423744e-15,0,7.815311694e-10,7,1.585840061e-05,`xtol` termination condition is satisfied.,8,0.0001257991155,6.385580963e-09,6.465501512e-09,1000,-1.000444172e-11,30.00000002,2.18088374e-08,9.9999999,-9.988437455e-08,40.00000007,7.181753148e-08,40.00000001,5.742329279e-09,999.999827,28.2098019,10.10491458,41.12301925,40.3348726
joint,26,True,2.311707351e-15,0,1.133261603e-09,7,4.456764884e-06,`xtol` termination condition is satisfied.,26,0.0002600524563,1.048784522e-08,1.049992578e-08,1000,3.319655661e-11,30.00000011,1.080109691e-07,10.00000009,9.129932188e-08,39.99999985,-1.469162143e-07,39.99999996,-4.015620902e-08,1000.000731,31.89527139,11.25270334,37.49483809,39.4368761
joint,27,True,2.866657739e-15,0,1.261977667e-09,6,2.881883609e-05,`xtol` termination condition is satisfied.,6,0.0001015709244,1.031098163e-08,1.03904002e-08,1000,-1.637090463e-11,30.00000003,3.363092205e-08,9.99999984,-1.602484971e-07,40.00000012,1.16230062e-07,40.00000001,9.479684593e-09,1000.00028,29.38897331,10.37077802,39.80344387,40.14955942
joint,28,True,7.038891534e-15,0,1.97749723e-09,6,6.434547039e-05,`xtol` termination condition is satisfied.,27,0.0002759152666,1.619274675e-08,1.6272204e-08,1000,-2.569322533e-11,30.00000005,5.2328609e-08,9.999999749,-2.509021417e-07,40.00000018,1.822073799e-07,40.00000001,1.494119317e-08,999.9993555,30.32856963,9.535183384,40.63760449,39.94863808
joint,29,True,7.452936438e-15,0,2.034826834e-09,6,5.850620184e-05,`xtol` termination condition is satisfied.,2,3.955656224e-05,1.675642056e-08,1.667715889e-08,1000,2.671640686e-11,29.99999995,-5.134739922e-08,10.00000026,2.568011812e-07,39.99999981,-1.878740576e-07,39.99999998,-1.570090546e-08,1000.000006,30.41804581,10.06598739,39.6797218,39.94171952
joint,30,True,8.841851268e-15,0,2.216334721e-09,6,4.178645388e-05,`xtol` termination condition is satisfied.,10,0.0001281635027,1.82648977e-08,1.834833746e-08,1000,-2.819433575e-11,30.00000007,7.248837974e-08,9.999999715,-2.849240488e-07,40.0000002,1.981158064e-07,40.00000001,1.44256731e-08,1000.000135,30.52045203,9.055069033,40.29247864,40.06432571
joint,31,True,1.058141841e-14,0,2.424575383e-09,6,7.389652128e-05,`xtol` termination condition is satisfied.,4,9.141966355e-05,1.986697681e-08,1.994508076e-08,1000,-3.251443559e-11,30.00000006,5.908585976e-08,9.999999693,-3.066086283e-07,40.00000023,2.260317373e-07,40.00000002,1.939214656e-08,1000.000103,28.86008127,11.21465357,39.59150543,40.17364083
joint,32,True,1.571670532e-14,0,2.954911666e-09,6,8.455565482e-05,`xtol` termination condition is satisfied.,5,9.649292785e-05,2.420627352e-08,2.428299411e-08,1000,-4.06998879e-11,30.00000007,6.573190348e-08,9.999999628,-3.721070403e-07,40.00000028,2.783852722e-07,40.00000002,2.498220653e-08,999.9998781,29.29113943,10.80129238,39.9556188,39.97370782
