wavelength_nm,R_sio2_reference_1mm_air_gap_500pts_percent
733.4669338677354,1.5821275296536503
734.2685370741483,3.105656098949238
735.0701402805612,5.680511255606147
735.871743486974,9.504985584272239
736.6733466933867,14.515245809267837
737.4749498997996,20.308081747658655
738.2765531062124,26.205389638928306
739.0781563126252,31.425120627376547
739.8797595190381,35.2345815007881
740.681362725451,36.98808200491974
741.4829659318638,36.0496782210945
742.2845691382765,31.70014446744428
743.0861723446894,23.309382030169132
743.8877755511022,11.557792075321098
744.689378757515,1.4675308150120627
745.4909819639279,2.0923035260974614
746.2925851703408,14.350931530343711
747.0941883767534,28.1823231544368
747.8957915831663,36.21275653201234
748.6973947895792,36.22550333055699
749.498997995992,27.058617239968914
750.3006012024048,9.890046932029382
751.1022044088177,0.1044587199417717
751.9038076152304,13.881318464557566
752.7054108216432,31.510656686372297
753.5070140280561,37.4244471089757
754.308617234469,28.954683651625523
755.1102204408818,7.9557498105319775
755.9118236472946,2.534147801459808
756.7134268537075,24.573623785536018
757.5150300601202,37.321312519290174
758.316633266533,30.56269679911423
759.1182364729459,6.666377534793878
759.9198396793588,6.318326562651174
760.7214428857716,31.29829675306752
761.5230460921844,36.70660898018404
762.3246492985973,16.844711733915645
763.12625250501,1.3216426068059892
763.9278557114228,28.14012400042283
764.7294589178357,37.209474829815086
765.5310621242486,15.847776728492777
766.3326653306613,3.5471355439960153
767.1342685370741,32.71842151604064
767.935871743487,34.04395292807848
768.7374749498998,4.322147127885053
769.5390781563126,17.69487803099904
770.3406813627255,38.00341392958415
771.1422845691383,17.85388671436002
771.943887775551,5.899135395491216
772.7454909819639,36.396037456188715
773.5470941883768,25.492258633710374
774.3486973947896,1.8260460379880505
775.1503006012024,34.98017575088964
775.9519038076153,27.102190301904532
776.7535070140281,1.9453233957735443
777.5551102204408,35.96904873545757
778.3567134268537,23.43419848694088
779.1583166332666,6.445732637805075
779.9599198396793,38.080699868349505
780.7615230460922,13.174668343892199
781.5631262525051,18.690915877397195
782.3647294589179,36.67712757445948
783.1663326653306,0.6820651076936475
783.9679358717435,33.56690999344775
784.7695390781563,23.850513178809774
785.5711422845691,11.282096816608027
786.372745490982,37.84840732711593
787.1743486973949,0.9524390355832622
787.9759519038076,34.97873120441184
788.7775551102204,18.274099572383427
789.5791583166333,20.61087207416595
790.3807615230461,33.14967167791597
791.1823647294589,4.559344426373492
791.9839679358718,38.46972594299102
792.7855711422847,0.5000515713791789
793.5871743486974,37.422239772659964
794.3887775551102,7.7276216526824575
795.1903807615231,32.9846363179664
795.9919839679359,16.71955570861825
796.7935871743487,27.555226427937935
797.5951903807616,23.14694959745631
798.3967935871744,23.011915171695346
799.1983967935871,26.69787242628879
800.0,20.47174436498186
