PC_1,PC_2,PC_3,PC_4,PC_5,PC_6,PC_7,PC_8,PC_9,PC_10,PC_11,PC_12,PC_13,PC_14,PC_15,PC_16,PC_17,PC_18,PC_19,PC_20,PC_21,PC_22,PC_23,PC_24,PC_25,PC_26,PC_27,PC_28,PC_29,PC_30,PC_31,PC_32,PC_33,PC_34,PC_35,PC_36,PC_37,PC_38,PC_39,PC_40,PC_41,PC_42,PC_43,PC_44,PC_45,PC_46,PC_47,PC_48,PC_49,PC_50,PC_51,PC_52,PC_53,PC_54,PC_55,PC_56,PC_57,PC_58,PC_59,PC_60,PC_61,PC_62,PC_63,PC_64,PC_65,PC_66,PC_67,PC_68,PC_69,PC_70,PC_71,PC_72,PC_73,PC_74,PC_75,PC_76,PC_77,PC_78,PC_79,PC_80,PC_81,PC_82,PC_83,PC_84,PC_85,PC_86,PC_87,PC_88,PC_89,PC_90,PC_91,PC_92,PC_93,PC_94,PC_95,PC_96,PC_97,PC_98,PC_99,PC_100
-0.9295056,2.5082564,3.700889,-0.693577,2.1649623,5.367885,-1.6635863,-1.3990189,0.7185191,1.7748061,2.4646363,0.06772643,1.4714146,0.5001627,0.16942886,1.2544644,-0.69792885,1.5202863,2.2132685,-0.55428684,-0.41668725,-0.22663826,0.2948529,-1.7367067,0.12685102,1.5341953,0.49006563,1.0787424,-0.119195156,1.3550894,-0.44076753,-1.7969397,0.8916251,0.06630365,-0.40765095,0.95141053,0.27222618,0.312049,-0.3035379,0.538915,0.55890393,-0.038763702,-0.22508633,1.019156,-0.4643153,-0.1819922,-0.48737124,-0.07250683,-0.13524449,0.27155554,0.26704636,-0.07641817,0.24308491,0.25148505,0.69620305,-0.59060514,0.24080688,0.04914239,-0.42660666,-0.25626203,0.22265016,0.16983539,0.44219324,-0.409665,-0.15686226,0.09700931,-0.17293221,-0.07144718,-0.06449079,0.18353772,-0.18985343,0.12232645,0.12073391,-0.051387023,0.12613691,0.16838422,0.19358006,-0.10654212,-0.19048992,0.27486056,0.02024367,-0.14952269,0.06456646,0.053926237,0.04947946,-0.003295117,-0.22111438,-0.098981224,-0.037886787,-0.00014259852,-0.365493,-0.109908655,-0.11861319,0.18201213,0.023871386,0.19520997,0.013559066,-0.4010275,0.087528236,0.30017978
-0.92706835,2.533511,3.5916865,-0.64684933,2.1959672,5.3125124,-1.807006,-1.2348009,0.73479104,1.9596372,2.4367542,0.097905576,1.4298257,0.5380682,0.31503588,1.3375942,-0.6991876,1.4806728,2.2077882,-0.5955796,-0.5366051,-0.1377047,0.32953948,-1.7366182,0.29011515,1.5523708,0.5745888,1.102481,0.0330968,1.3850534,-0.4767282,-1.7437866,0.8699887,0.015385311,-0.387667,0.96431816,0.3399767,0.30469665,-0.32294312,0.5011536,0.56417966,0.0250786,-0.21205103,1.0524086,-0.54366064,-0.1450711,-0.47923103,-0.08387743,-0.12108033,0.26126796,0.26456904,-0.039287288,0.29517716,0.16002657,0.6720082,-0.58402675,0.2595571,0.017317154,-0.448507,-0.28373814,0.19872215,0.21426646,0.40062413,-0.4371753,-0.18738669,0.06261269,-0.20357455,-0.061668616,-0.045739185,0.22061102,-0.1624921,0.13203228,0.062063657,-0.05097593,0.14533173,0.117038496,0.1719932,-0.104805075,-0.15373118,0.28452513,0.026919868,-0.15244295,0.03582242,0.054061957,0.052434195,-0.011801408,-0.19642061,-0.14953783,-0.043255266,-0.04013086,-0.37676847,-0.14983167,-0.14215928,0.19550042,-0.0058237696,0.13969909,0.001604639,-0.4059671,0.07525017,0.3069185
-0.92266047,2.5574272,3.4755352,-0.59953445,2.2264874,5.251985,-1.9411035,-1.049861,0.74485826,2.1280017,2.4095726,0.13046592,1.388109,0.5835135,0.46098992,1.414218,-0.68991876,1.4379091,2.1901553,-0.6205933,-0.64884734,-0.0318929,0.35413945,-1.72735,0.4522118,1.5589881,0.6518592,1.1145532,0.185697,1.407441,-0.5117876,-1.6915897,0.84028167,-0.03436705,-0.36349335,0.9760154,0.39052203,0.29957426,-0.33110207,0.45647988,0.5573147,0.0701066,-0.1988101,1.0790426,-0.6088192,-0.09946202,-0.4611024,-0.09154485,-0.10829762,0.25013715,0.25562096,-0.0040303515,0.33708704,0.063761964,0.64065343,-0.5735143,0.2784941,-0.024822727,-0.46491528,-0.30343443,0.17570823,0.2494165,0.3548069,-0.45731178,-0.21773162,0.025536893,-0.22592598,-0.053263977,-0.022907514,0.25636253,-0.13299084,0.1357112,0.0073465267,-0.04685038,0.1585388,0.06847294,0.13878617,-0.100305595,-0.10436519,0.29032925,0.034238342,-0.15638268,0.005177439,0.054162823,0.058735166,-0.01572179,-0.17115955,-0.19580093,-0.048031043,-0.07329546,-0.38481492,-0.18413647,-0.16660301,0.20363952,-0.033647135,0.08112829,-0.010068096,-0.40230688,0.062083196,0.31094462
-0.9163226,2.580188,3.352591,-0.5513403,2.2562122,5.1887,-2.0658104,-0.8457087,0.7483816,2.2791307,2.3837378,0.16460466,1.3464164,0.6364918,0.60587984,1.4840671,-0.6705605,1.391861,2.160301,-0.6291944,-0.7527125,0.08981551,0.37008417,-1.7082944,0.6091692,1.5539174,0.7215527,1.1139854,0.33766934,1.4213692,-0.5456948,-1.6401685,0.8026741,-0.08206585,-0.33631778,0.98623216,0.42280763,0.29667845,-0.3266736,0.405709,0.53820765,0.09506675,-0.18519047,1.0981845,-0.6587042,-0.045774724,-0.43364948,-0.09575565,-0.09664775,0.23866154,0.23966794,0.02900168,0.36894044,-0.03505452,0.60266846,-0.55890477,0.29857495,-0.075506166,-0.4752765,-0.314826,0.15340164,0.27518898,0.30570054,-0.4684339,-0.24626455,-0.013069015,-0.23986492,-0.046227906,0.0029848185,0.2876078,-0.10240617,0.13273722,-0.042223282,-0.037785005,0.16516557,0.02474875,0.09635396,-0.09421601,-0.043888226,0.29190993,0.041419115,-0.1601507,-0.025975406,0.053162806,0.068156995,-0.013687865,-0.14744169,-0.23443809,-0.052618723,-0.097887054,-0.38948518,-0.21173969,-0.19195457,0.20562203,-0.058779933,0.01999201,-0.021398716,-0.39045316,0.048223715,0.31339878
-0.9082036,2.6020381,3.2225454,-0.5020407,2.2847972,5.124568,-2.1813946,-0.62421525,0.7453939,2.4124665,2.359495,0.19970417,1.3051221,0.6968849,0.7483189,1.5474927,-0.64187765,1.3422673,2.1180744,-0.6220083,-0.847824,0.22630712,0.378834,-1.679348,0.7569329,1.5372323,0.78332335,1.1001397,0.48820016,1.4262136,-0.5780777,-1.5891874,0.7575917,-0.1269282,-0.30763364,0.9949175,0.4363619,0.29596034,-0.30857268,0.34988254,0.5073623,0.099482015,-0.17112629,1.1090033,-0.69276375,0.015259717,-0.3977673,-0.096833006,-0.08579836,0.2276008,0.21626575,0.059351828,0.39148444,-0.13410953,0.55882317,-0.53980476,0.32051423,-0.13252774,-0.47909185,-0.317563,0.13151151,0.29187086,0.254155,-0.4690595,-0.27139878,-0.05203989,-0.24550366,-0.040698107,0.030804176,0.31138465,-0.0716439,0.12277722,-0.085407235,-0.022518795,0.16487451,-0.012229477,0.047680143,-0.0879797,0.025654845,0.28910658,0.047625225,-0.16257273,-0.056350216,0.049708687,0.08016569,-0.004754127,-0.12703544,-0.2625979,-0.057500698,-0.11291684,-0.39061308,-0.2317863,-0.21830516,0.20106764,-0.080564246,-0.042782236,-0.032622688,-0.37102592,0.03377151,0.31490704
-0.8985454,2.623215,3.0846589,-0.4514796,2.3118825,5.0607915,-2.288215,-0.3876447,0.7363181,2.5275793,2.3366373,0.23541093,1.2648039,0.7644799,0.88694066,1.6053426,-0.6048832,1.288825,2.0632732,-0.6003045,-0.9338781,0.37631717,0.38173324,-1.6409591,0.89146614,1.5091832,0.8367908,1.0726852,0.6364905,1.4217982,-0.60845095,-1.5382048,0.7057511,-0.16829929,-0.27911466,1.0020621,0.4313009,0.2973204,-0.27606964,0.290209,0.46576777,0.08357103,-0.15672201,1.110763,-0.7110167,0.08276123,-0.35451862,-0.0949827,-0.07533548,0.2178837,0.1850519,0.086404465,0.40598732,-0.23090503,0.51004416,-0.51564765,0.34457508,-0.19357488,-0.47592652,-0.3115294,0.10973721,0.29991642,0.20089953,-0.45795542,-0.29180852,-0.09020756,-0.24313316,-0.03695379,0.05929892,0.32522607,-0.041506246,0.10577638,-0.12096355,-2.9531075e-05,0.15760337,-0.04084591,-0.00372341,-0.083219014,0.101480745,0.2819203,0.05209406,-0.16264361,-0.084998816,0.042345442,0.09392098,0.011524393,-0.11113257,-0.27831554,-0.06309665,-0.11816849,-0.38798508,-0.2437211,-0.24578862,0.1900797,-0.09853001,-0.10579327,-0.044273846,-0.34479722,0.018716002,0.31547913
-0.8876581,2.6439133,2.9379425,-0.39956772,2.3371224,4.997815,-2.3864887,-0.13858977,0.7219008,2.6241262,2.3145652,0.27164108,1.2261716,0.8389745,1.0203717,1.6587694,-0.5607359,1.2312603,1.995731,-0.56582904,-1.0104619,0.5383966,0.37989944,-1.5941032,1.00885,1.4701694,0.88155675,1.0315464,0.7816407,1.4085137,-0.6362675,-1.4867353,0.6481519,-0.2056848,-0.25243062,1.0075357,0.40835416,0.3005867,-0.22896484,0.22798398,0.4148173,0.04819531,-0.14226584,1.1029135,-0.71408224,0.15563829,-0.30511978,-0.09019022,-0.06474332,0.21044977,0.14587598,0.10940724,0.41412997,-0.32269147,0.45736313,-0.48578936,0.37035343,-0.2564448,-0.46545717,-0.2969077,0.08788915,0.29981765,0.1465985,-0.43435663,-0.3066027,-0.12641722,-0.23328602,-0.03531592,0.08705258,0.32738197,-0.012742476,0.08196833,-0.14775282,0.030171443,0.14361057,-0.059892472,-0.053884175,-0.08158163,0.17998074,0.27048498,0.054270726,-0.15968941,-0.11146486,0.029816307,0.108302526,0.035033476,-0.10016561,-0.2808021,-0.06964625,-0.114164725,-0.3813457,-0.24739978,-0.27451342,0.17325398,-0.112390555,-0.16723853,-0.057095133,-0.3126532,0.0029259124,0.3145774
-0.87587345,2.6642478,2.7813356,-0.3462674,2.3602,4.935481,-2.476195,0.120113015,0.7031077,2.7018228,2.292445,0.30852687,1.189983,0.91997623,1.1471971,1.7090042,-0.51065636,1.1693923,1.9154495,-0.5206406,-1.076955,0.7108592,0.3741907,-1.5401994,1.1054019,1.4207164,0.91724163,0.97685164,0.9225428,1.3873501,-0.66101253,-1.4343218,0.58603734,-0.23878644,-0.22905925,1.010976,0.36887202,0.30547506,-0.16777126,0.16447698,0.35627338,-0.0051629115,-0.12819906,1.0851998,-0.70317,0.23250595,-0.2509587,-0.08222745,-0.053367294,0.2060619,0.09905968,0.12756845,0.41790196,-0.40651098,0.40190214,-0.44963974,0.39662346,-0.31907913,-0.44754556,-0.27420416,0.06602322,0.29211307,0.09195965,-0.39827022,-0.31544355,-0.15955488,-0.21688578,-0.03598145,0.11243339,0.3169459,0.013936042,0.051898666,-0.16491231,0.06780812,0.123525105,-0.06869072,-0.09851648,-0.08453599,0.2568547,0.25507268,0.05389857,-0.15350299,-0.13581915,0.011410228,0.121955566,0.065024965,-0.09373479,-0.27055508,-0.07712575,-0.102127805,-0.3704427,-0.24319388,-0.3044732,0.15162487,-0.12202763,-0.22507006,-0.07186768,-0.27558342,-0.013828581,0.31130433
-0.86350214,2.684285,2.6139042,-0.29157275,2.3808498,4.873352,-2.5570397,0.38553795,0.6809784,2.760473,2.2694442,0.3463049,1.1569494,1.006989,1.2659333,1.7571621,-0.45584682,1.1031649,1.8227395,-0.46690962,-1.1324911,0.8917299,0.36521012,-1.4810088,1.1778151,1.3614333,0.9435439,0.9089009,1.0578032,1.3598993,-0.6823386,-1.380601,0.52082247,-0.26751384,-0.21013574,1.0117385,0.31480703,0.3115504,-0.09386764,0.10083415,0.29225042,-0.074406974,-0.1150716,1.057738,-0.68003726,0.31160355,-0.19360314,-0.07072087,-0.040404983,0.20512116,0.045669664,0.14023498,0.41949102,-0.47934645,0.34486794,-0.40681052,0.42132622,-0.37946436,-0.4223047,-0.24421221,0.044553056,0.27749777,0.03784419,-0.35071814,-0.31860164,-0.18858384,-0.19539218,-0.038853865,0.13358325,0.29385868,0.037882462,0.016443944,-0.1720716,0.11173375,0.09836641,-0.06722319,-0.13330024,-0.09314988,0.3274985,0.23613843,0.051051866,-0.1444146,-0.15856753,-0.012736225,0.13337696,0.10004293,-0.09070196,-0.24926612,-0.08518728,-0.083927885,-0.35508212,-0.23204145,-0.33544376,0.12654501,-0.1274834,-0.27719045,-0.089207865,-0.23467131,-0.0318054,0.30463174
-0.85079825,2.704056,2.4349508,-0.23548746,2.398872,4.8110447,-2.628455,0.6548091,0.6565052,2.7999642,2.244948,0.38520825,1.1276543,1.0994133,1.3750404,1.8041191,-0.3974331,1.0326571,1.7183204,-0.4067473,-1.1759734,1.0787184,0.35335433,-1.4185345,1.2233263,1.2929988,0.9602856,0.82814854,1.1857508,1.3282963,-0.7001834,-1.3253362,0.45400652,-0.29195854,-0.19636364,1.0088978,0.2486579,0.31820837,-0.009536601,0.038014583,0.22518042,-0.15683497,-0.10350237,1.0210289,-0.64690095,0.3907314,-0.13477024,-0.0552104,-0.02493579,0.20751202,-0.012348678,0.14709435,0.42114186,-0.53832316,0.28750217,-0.35725427,0.441769,-0.4355332,-0.39013848,-0.20790768,0.02428106,0.25694928,-0.014699691,-0.2937732,-0.3169346,-0.21257894,-0.1708242,-0.043449573,0.1484932,0.25880662,0.05858841,-0.023190709,-0.16953689,0.15996572,0.06950467,-0.05625388,-0.1543043,-0.10788483,0.38755322,0.21438862,0.046119522,-0.13325372,-0.18046646,-0.04148435,0.14103597,0.13793167,-0.08945652,-0.2195375,-0.09309874,-0.06197465,-0.33514467,-0.21537875,-0.36688754,0.09951528,-0.1289581,-0.32165647,-0.10938619,-0.19108558,-0.051165167,0.29360896
-0.83794296,2.7235835,2.2440405,-0.17800933,2.4141245,4.7484255,-2.6896834,0.92520916,0.63056064,2.8203049,2.2186477,0.42537522,1.1024956,1.1965433,1.472972,1.8504357,-0.33641657,0.9580588,1.6033444,-0.34203938,-1.206135,1.269227,0.3389026,-1.3549126,1.2398808,1.2161335,0.9674502,0.7351678,1.3045232,1.2950886,-0.71482587,-1.268413,0.38707826,-0.3123139,-0.18801567,1.0013231,0.1733631,0.32470062,0.08215087,-0.023187535,0.1577199,-0.24918497,-0.09416825,0.9758913,-0.60631084,0.46726084,-0.07620993,-0.0351726,-0.005995162,0.21251437,-0.07228782,0.1483168,0.42494664,-0.58092195,0.23098767,-0.30138153,0.45502645,-0.4851735,-0.35173193,-0.16630411,0.006322249,0.23178422,-0.06452992,-0.23029178,-0.31179494,-0.23075168,-0.14558168,-0.048933383,0.1551853,0.2130504,0.075782806,-0.06549654,-0.15835562,0.20986205,0.03856121,-0.03738509,-0.15848687,-0.12846193,0.43346748,0.190849,0.039760407,-0.12119787,-0.20230235,-0.07275372,0.14353454,0.17598878,-0.08827715,-0.18444827,-0.09967961,-0.039016575,-0.3105624,-0.19493087,-0.39789727,0.07200172,-0.12680344,-0.35686484,-0.13221392,-0.14604348,-0.07182766,0.27751273
-0.82504797,2.7428775,2.040963,-0.119126506,2.4265137,4.685642,-2.7399347,1.1942258,0.60386574,2.821597,2.1905382,0.4668061,1.0816466,1.2975781,1.558245,1.8963718,-0.273646,0.87965864,1.4793339,-0.27432743,-1.2216233,1.4603802,0.3221315,-1.2922921,1.2262669,1.1315875,0.96517926,0.63064736,1.4122068,1.2630308,-0.7268542,-1.2098186,0.3214219,-0.32877383,-0.18503189,0.9878235,0.092137635,0.33022168,0.17761225,-0.08204619,0.09259421,-0.3477045,-0.08781057,0.923336,-0.560986,0.5382436,-0.019527953,-0.010039765,0.017309688,0.21880685,-0.13102412,0.1445921,0.43259612,-0.60516953,0.17634389,-0.2401443,0.45844585,-0.52638394,-0.30800852,-0.120336615,-0.008072042,0.20361279,-0.11058949,-0.16344026,-0.3048948,-0.24246693,-0.12209414,-0.054278225,0.15196782,0.15824528,0.08952739,-0.108709686,-0.14021868,0.25839338,0.0072691534,-0.012993022,-0.14414714,-0.15384267,0.4629256,0.16687697,0.03283393,-0.10954539,-0.22469775,-0.10380324,0.13977838,0.21124943,-0.08569106,-0.14707085,-0.103288114,-0.017850153,-0.28128973,-0.17240416,-0.42721874,0.045275465,-0.12150176,-0.3816918,-0.15701345,-0.100746915,-0.093361445,0.25591123
-0.81216204,2.7619288,1.8257656,-0.058821388,2.4359708,4.623019,-2.7785432,1.4595432,0.5770122,2.8040318,2.1608155,0.509374,1.0650553,1.4016343,1.6295092,1.941947,-0.20980439,0.79783577,1.3480691,-0.20473751,-1.2210855,1.649059,0.3034721,-1.2326843,1.1822125,1.0401343,0.95378155,0.5153573,1.5069728,1.2347839,-0.73705184,-1.1496133,0.25823084,-0.3414428,-0.18718809,0.967354,0.008269786,0.33403355,0.27311775,-0.13776106,0.032409742,-0.44826326,-0.08521877,0.8644276,-0.5136215,0.60062623,0.034024816,0.020720791,0.045655645,0.224591,-0.18545647,0.1370544,0.44513738,-0.6098195,0.12434605,-0.17507292,0.4500802,-0.55746645,-0.26007214,-0.07083177,-0.017742174,0.17421769,-0.15207537,-0.096198626,-0.29815817,-0.24726106,-0.10243729,-0.058502965,0.13770422,0.09630313,0.100268446,-0.15088904,-0.117244534,0.30245766,-0.022689527,0.013982891,-0.11119406,-0.18235357,0.47504756,0.14407918,0.02629688,-0.09948254,-0.24797983,-0.13166511,0.12911849,0.24081047,-0.0807373,-0.11006834,-0.1019234,-0.0009909747,-0.24730708,-0.14917769,-0.45335722,0.02030579,-0.11363867,-0.39556918,-0.182668,-0.056298804,-0.11496068,0.228648
-0.7992779,2.780712,1.5988562,0.0029206201,2.442443,4.5610414,-2.8051276,1.7190301,0.5504863,2.7678742,2.1298351,0.55286264,1.0524619,1.5077621,1.6856238,1.9869988,-0.14541666,0.7130973,1.2114865,-0.13395572,-1.2032596,1.8319534,0.28367287,-1.1778096,1.108436,0.94257504,0.9337347,0.39013752,1.5871747,1.2125969,-0.74623966,-1.087902,0.19843787,-0.35029367,-0.19427212,0.9392285,-0.07508107,0.33559757,0.36513248,-0.18932743,-0.02051145,-0.54650104,-0.08717165,0.8001757,-0.46669912,0.65151477,0.0837118,0.057459544,0.07938524,0.22780423,-0.23287831,0.12715062,0.46276474,-0.59452975,0.07551524,-0.108268216,0.42893338,-0.5771506,-0.20915557,-0.018587952,-0.021829398,0.1453994,-0.18850006,-0.031031145,-0.29357496,-0.24486578,-0.08806417,-0.06090556,0.112015754,0.02931009,0.108817115,-0.19001895,-0.09171668,0.3391596,-0.049844943,0.040364143,-0.061146256,-0.21193801,0.47035357,0.12413343,0.021078106,-0.091912545,-0.27214003,-0.15360862,0.1114425,0.26210853,-0.073078446,-0.07548935,-0.093488336,0.009614935,-0.20865276,-0.12611468,-0.4747467,-0.0022751621,-0.10385957,-0.3984876,-0.20772809,-0.013632241,-0.13552848,0.19579487
-0.7863251,2.799224,1.3611878,0.0661056,2.445891,4.500367,-2.8196738,1.9707472,0.52470195,2.7135026,2.0981092,0.59699607,1.0434254,1.6149771,1.7257024,2.0312536,-0.08086853,0.6261483,1.0715996,-0.062287897,-1.1670418,2.0056076,0.26395458,-1.1289543,1.0066597,0.8397433,0.9057168,0.25587943,1.651388,1.1980228,-0.7551193,-1.0248297,0.14267114,-0.35518673,-0.2061996,0.90326625,-0.15503307,0.33467117,0.4505533,-0.23547362,-0.064239055,-0.6379987,-0.09433889,0.73149735,-0.42233163,0.6884248,0.12935692,0.10016279,0.11845019,0.22637953,-0.27118528,0.11650584,0.48468545,-0.5600105,0.030204456,-0.04232864,0.39496619,-0.5845888,-0.15659194,0.0354655,-0.019910911,0.11883436,-0.21963352,0.030194627,-0.29303014,-0.23523535,-0.079725616,-0.06121005,0.07537968,-0.04050112,0.116243586,-0.22412306,-0.06583081,0.36600637,-0.07307975,0.06310829,0.0030965535,-0.24046685,0.45054394,0.10857349,0.017956357,-0.08737443,-0.29686686,-0.16752115,0.0871776,0.27312195,-0.062942035,-0.044784166,-0.0761745,0.012773536,-0.16544825,-0.10355368,-0.48993692,-0.022134822,-0.09281651,-0.39093506,-0.23056018,0.026520085,-0.15385091,0.15763587
-0.7731725,2.817537,1.1144056,0.13072914,2.4462872,4.4419184,-2.8225935,2.2129686,0.500046,2.6414268,2.066285,0.64139575,1.0373467,1.7222899,1.7491299,2.0743108,-0.016421199,0.5379502,0.93046045,0.010246143,-1.1115729,2.1664953,0.24610935,-1.0868434,0.87956136,0.73251384,0.87061614,0.113498926,1.6984531,1.1917348,-0.76415384,-0.960585,0.09124541,-0.35593495,-0.22303343,0.8598343,-0.22905509,0.331346,0.52681506,-0.2746736,-0.09727893,-0.7184618,-0.10718928,0.659221,-0.38215506,0.7094423,0.17126223,0.14832304,0.16245875,0.21847205,-0.29891416,0.10681052,0.5091045,-0.50811714,-0.011261839,0.019812599,0.3489431,-0.5792994,-0.10380504,0.090114586,-0.0120431045,0.09595061,-0.24538617,0.08610708,-0.29806086,-0.21856894,-0.07754068,-0.059589595,0.029127326,-0.11075042,0.12369689,-0.25136834,-0.041472822,0.38100666,-0.091715805,0.079651795,0.07761064,-0.26602542,0.41818646,0.09862532,0.017494615,-0.086051635,-0.3216287,-0.17213854,0.057235543,0.2725196,-0.050929733,-0.01897691,-0.048870824,0.0080889985,-0.11786017,-0.08147238,-0.4977508,-0.039136667,-0.08109443,-0.37379774,-0.24950987,0.06360532,-0.16881073,0.114730775
-0.75965834,2.8358717,0.8608452,0.19677848,2.4436064,4.3869557,-2.8147066,2.4442203,0.47691202,2.5522985,2.0351133,0.68550724,1.0334893,1.8287399,1.7555745,2.1156285,0.047780134,0.44975108,0.790138,0.08376804,-1.0363486,2.3111048,0.2325036,-1.0515702,0.73068196,0.62181115,0.82953095,-0.036080897,1.7275157,1.1935105,-0.77350116,-0.8954267,0.04419207,-0.3523796,-0.24490088,0.8097784,-0.29497388,0.32602024,0.59190685,-0.30523708,-0.11857214,-0.7839081,-0.1259407,0.58412373,-0.34729096,0.71329427,0.21002935,0.20091505,0.21080315,0.20262359,-0.31519246,0.099719174,0.53334916,-0.44180223,-0.048465673,0.075153396,0.2922485,-0.56114644,-0.052298557,0.14379372,0.001263893,0.07781211,-0.265701,0.1356739,-0.309552,-0.19532122,-0.08111803,-0.056572452,-0.024624597,-0.17892443,0.13219789,-0.2701468,-0.02004467,0.38270223,-0.10553494,0.08815652,0.15781097,-0.287096,0.3764026,0.09515279,0.020053204,-0.087832615,-0.34577718,-0.1671049,0.022904787,0.25979057,-0.037766315,0.0011380701,-0.011470569,-0.004108034,-0.06600696,-0.059739653,-0.49737749,-0.053204127,-0.069128305,-0.34825206,-0.26306766,0.09718624,-0.17958611,0.06804718
-0.74561715,2.854642,0.60335875,0.2642271,2.4378247,4.3370867,-2.797215,2.6632903,0.4557525,2.4469273,2.0053737,0.72852176,1.03102,1.933423,1.7449676,2.15452,0.11170179,0.36306494,0.6527009,0.15837449,-0.9413383,2.4360645,0.22595602,-1.0226113,0.5642771,0.50861585,0.78371936,-0.19192664,1.7381161,1.2023655,-0.7830144,-0.82970005,0.0013152356,-0.34445092,-0.27184328,0.7542719,-0.35094923,0.31930733,0.64433885,-0.32546532,-0.12748697,-0.830883,-0.15054742,0.50697464,-0.31835774,0.6993466,0.24632883,0.25647485,0.26280478,0.17786321,-0.31970155,0.09674015,0.5541478,-0.36493048,-0.08084372,0.12097485,0.22676231,-0.5304163,-0.0036237976,0.19465666,0.019094637,0.065030865,-0.2804916,0.17811199,-0.32744727,-0.16619734,-0.08964665,-0.052890543,-0.08309005,-0.2424534,0.14247794,-0.2791326,-0.0023668474,0.370201,-0.114725776,0.08763132,0.23877788,-0.3026197,0.32860467,0.09870189,0.025849935,-0.092383154,-0.36865085,-0.15289849,-0.014274176,0.23535116,-0.024080073,0.014898645,0.03502403,-0.022920894,-0.009874357,-0.038350467,-0.48840097,-0.064202845,-0.057144497,-0.31567279,-0.2700268,0.12686619,-0.18578285,0.019092549
-0.730937,2.874467,0.34498826,0.3330403,2.4289107,4.294151,-2.7716105,2.8692164,0.4371022,2.326228,1.977752,0.7693536,1.0290729,2.0354967,1.717501,2.1902292,0.17540967,0.27956146,0.52020216,0.233928,-0.8271165,2.5382864,0.22949043,-0.9989457,0.38512763,0.393963,0.7345246,-0.35302225,1.7302773,1.2168429,-0.79230165,-0.7638262,-0.03773568,-0.33219442,-0.30363712,0.6946394,-0.39546272,0.3118872,0.68310636,-0.3338573,-0.12382468,-0.85672,-0.18071167,0.42858794,-0.29552895,0.6675844,0.2806784,0.3132413,0.31782708,0.14378837,-0.31269833,0.09907917,0.5680503,-0.28196737,-0.10777365,0.15521978,0.15483524,-0.48796183,0.040695958,0.24077074,0.040172227,0.057733968,-0.28962582,0.21290039,-0.3506009,-0.13213079,-0.10191746,-0.049329236,-0.14295822,-0.2988659,0.15491676,-0.27732563,0.01131598,0.3432598,-0.119770356,0.077943936,0.31555617,-0.3119622,0.27830207,0.10955887,0.034999233,-0.099203415,-0.38965425,-0.13068292,-0.052629765,0.20058022,-0.010274371,0.02184488,0.08862745,-0.04708654,0.050639886,-0.017555017,-0.47078088,-0.07189381,-0.045162965,-0.27756178,-0.26963767,0.15223114,-0.18749067,-0.030038696
-0.71560144,2.8960896,0.088616386,0.4031645,2.416832,4.2599096,-2.739508,3.061195,0.42161214,2.191164,1.9526827,0.80671155,1.026837,2.1341684,1.6735831,2.222044,0.23901102,0.20089895,0.39463878,0.30982387,-0.69494843,2.6151323,0.24600534,-0.9793003,0.19832782,0.2789292,0.683257,-0.5181313,1.7045617,1.2353562,-0.8008416,-0.69824547,-0.073398575,-0.31576797,-0.3396436,0.6321987,-0.42734948,0.30433178,0.7076677,-0.32934144,-0.10783933,-0.85982925,-0.2158818,0.34987262,-0.2786156,0.61861265,0.31326842,0.36928356,0.37526888,0.1006667,-0.29506192,0.10745511,0.571953,-0.19760013,-0.12875664,0.17683034,0.07928784,-0.43532386,0.07929038,0.28039047,0.0629033,0.05561651,-0.29291812,0.23985457,-0.37685713,-0.09424858,-0.11631914,-0.046621844,-0.20058163,-0.34598234,0.16957754,-0.2640913,0.021235697,0.3024279,-0.12131487,0.05978478,0.38345313,-0.31484887,0.22896206,0.12773503,0.04748341,-0.107653834,-0.4082771,-0.10214453,-0.09045933,0.15773149,0.0034948234,0.0219377,0.14669506,-0.075152084,0.11548022,0.0021534087,-0.4448175,-0.075979754,-0.033079498,-0.23549084,-0.26175278,0.17284057,-0.18525869,-0.07677129
-0.69971144,2.920226,-0.16327865,0.4745192,2.4015646,4.2355604,-2.7024035,3.2384293,0.41003966,2.042656,1.9301984,0.8392956,1.023656,2.228652,1.6138287,2.2494347,0.3025642,0.12853503,0.277902,0.38476065,-0.5468345,2.6645966,0.2779265,-0.9624456,0.009068646,0.16462016,0.63109064,-0.68562907,1.6620488,1.2565297,-0.808095,-0.6333143,-0.10613912,-0.29543293,-0.37871796,0.56814164,-0.4458601,0.29694572,0.7179128,-0.31149054,-0.08023903,-0.83994377,-0.25522476,0.27189,-0.26716173,0.55366623,0.34387133,0.42256626,0.43447855,0.049554944,-0.268285,0.12190393,0.56362003,-0.11636029,-0.14367102,0.18593173,0.0033331849,-0.37476298,0.11110046,0.3122041,0.08545327,0.05805087,-0.29011524,0.25917277,-0.40337032,-0.05382976,-0.13087103,-0.0453889,-0.2522091,-0.38207325,0.18627854,-0.23921748,0.027940847,0.24917446,-0.120066926,0.034616444,0.438345,-0.3113264,0.18387671,0.1528474,0.06305467,-0.11697508,-0.42405578,-0.06934687,-0.12610906,0.109698154,0.017256567,0.015827196,0.20633489,-0.1055682,0.18404184,0.020167898,-0.41112962,-0.07622723,-0.020799657,-0.19104815,-0.24694684,0.18826757,-0.18002397,-0.118310705
