nominal_wavelength_nm,stackrt_phase_wavelength_nm,frequency_hz,stackrt_Rp_t0,tmm_Rp,residual_stackrt_minus_tmm,abs_error
201.6200810040502,201.48059888787773,1487947026437180.8,0.5466322809286829,0.5466322809286827,2.220446049250313e-16,2.220446049250313e-16
201.6400820041002,201.50058605110257,1487799434607945.2,0.48983757391767946,0.4898375739223471,-4.667655151280314e-12,4.667655151280314e-12
201.66008300415024,201.52057321432736,1487651872055541.8,0.4239970387267095,0.423997038726709,4.996003610813204e-16,4.996003610813204e-16
201.68008400420024,201.54056037755225,1487504338771259.8,0.3492120549841937,0.34921205498419194,1.7763568394002505e-15,1.7763568394002505e-15
201.7000850042502,201.560547540777,1487356834746393.0,0.26719305763835804,0.2671930576321594,6.198652702238405e-12,6.198652702238405e-12
201.7200860043002,201.58053470400182,1487209359972237.5,0.18232534496953207,0.18232534496344605,6.086020576390183e-12,6.086020576390183e-12
201.74008700435022,201.6005218672267,1487061914440093.2,0.10259992166580184,0.10259992166580009,1.7486012637846216e-15,1.7486012637846216e-15
201.76008800440025,201.62050903045153,1486914498141263.8,0.03944344956795494,0.03944344956437349,3.5814476384565808e-12,3.5814476384565808e-12
201.78008900445025,201.64049619367634,1486767111067056.5,0.005255592249257368,0.005255592248121176,1.1361918350605293e-12,1.1361918350605293e-12
201.80009000450025,201.6604833569012,1486619753208781.2,0.008672935151409097,0.00867293515140945,-3.5388358909926865e-16,3.5388358909926865e-16
201.82009100455022,201.68047052012597,1486472424557752.5,0.05016880158515771,0.05016880159313501,-7.977299376626945e-12,7.977299376626945e-12
201.84009200460022,201.70045768335083,1486325125105286.5,0.12157614168129299,0.12157614168684582,-5.552822091026144e-12,5.552822091026144e-12
201.86009300465025,201.72044484657567,1486177854842705.0,0.21005630551680943,0.21005630551062265,6.186773315874916e-12,6.186773315874916e-12
201.88009400470025,201.7404320098005,1486030613761331.5,0.3032431634367355,0.30324316343673596,-4.440892098500626e-16,4.440892098500626e-16
201.90009500475026,201.76041917302533,1485883401852494.0,0.3923253191335574,0.39232531913355706,3.3306690738754696e-16,3.3306690738754696e-16
201.92009600480026,201.78040633625014,1485736219107523.2,0.4725128843896815,0.4725128843945254,-4.843903056439558e-12,4.843903056439558e-12
201.94009700485023,201.80039349947495,1485589065517753.8,0.5420728376820706,0.5420728376820724,-1.7763568394002505e-15,1.7763568394002505e-15
201.96009800490026,201.8203806626998,1485441941074523.5,0.6011048468629488,0.60110484686295,-1.1102230246251565e-15,1.1102230246251565e-15
201.98009900495026,201.84036782592463,1485294845769173.8,0.6505971743552058,0.6505971743523814,2.8244073746463982e-12,2.8244073746463982e-12
202.00010000500026,201.86035498914944,1485147779593049.2,0.6918468270966868,0.6918468270990135,-2.3266943927069406e-12,2.3266943927069406e-12
202.02010100505026,201.8803421523743,1485000742537498.0,0.7261559134561621,0.7261559134561615,6.661338147750939e-16,6.661338147750939e-16
202.04010200510027,201.90032931559912,1484853734593872.2,0.7546972485486839,0.7546972485471063,1.5776269179923474e-12,1.5776269179923474e-12
202.06010300515027,201.9203164788239,1484706755753526.5,0.7784709214448305,0.7784709214461326,-1.3020695632803836e-12,1.3020695632803836e-12
202.08010400520027,201.9403036420488,1484559806007819.0,0.7983044881659216,0.7983044881648454,1.0761391777691642e-12,1.0761391777691642e-12
202.10010500525027,201.9602908052736,1484412885348112.2,0.8148711410713474,0.8148711410713482,-7.771561172376096e-16,7.771561172376096e-16
202.12010600530027,201.98027796849843,1484265993765771.0,0.828713083131986,0.8287130831319856,4.440892098500626e-16,4.440892098500626e-16
202.1401070053503,202.0002651317233,1484119131252164.2,0.840264309142079,0.8402643091420796,-6.661338147750939e-16,6.661338147750939e-16
202.16010800540028,202.02025229494805,1483972297798664.5,0.8498705284150487,0.8498705284155466,-4.978240042419202e-13,4.978240042419202e-13
202.18010900545028,202.0402394581729,1483825493396646.5,0.857805638608052,0.8578056386080524,-3.3306690738754696e-16,3.3306690738754696e-16
202.20011000550028,202.06022662139776,1483678718037489.5,0.8642848838843022,0.8642848838839765,3.2573943542502093e-13,3.2573943542502093e-13
202.22011100555028,202.08021378462257,1483531971712576.0,0.8694750883222812,0.8694750883222813,-1.1102230246251565e-16,1.1102230246251565e-16
202.2401120056003,202.10020094784738,1483385254413291.8,0.8735023966771133,0.8735023966773044,-1.9118040484045196e-13,1.9118040484045196e-13
202.2601130056503,202.12018811107222,1483238566131026.0,0.8764579017631687,0.876457901763169,-2.220446049250313e-16,2.220446049250313e-16
202.28011400570028,202.140175274297,1483091906857171.2,0.8784014480669226,0.8784014480670006,-7.80486786311485e-14,7.80486786311485e-14
202.30011500575029,202.16016243752188,1482945276583123.2,0.8793637983177807,0.8793637983177551,2.55351295663786e-14,2.55351295663786e-14
202.3201160058003,202.18014960074672,1482798675300281.8,0.8793472400750683,0.8793472400750679,3.3306690738754696e-16,3.3306690738754696e-16
202.34011700585032,202.20013676397153,1482652103000049.5,0.8783245899793051,0.8783245899793052,-1.1102230246251565e-16,1.1102230246251565e-16
202.36011800590032,202.22012392719634,1482505559673832.5,0.8762364148507399,0.8762364148507399,0.0,0.0
