mode,rank,success,cost,optimizer_robust_cost,rmse_normalized,nfev,optimality,message,global_population_rank,global_energy,distance_to_best_scaled,benchmark_distance_to_truth_scaled,fit_Air_um,benchmark_error_Air_um,fit_HSQ_nm,benchmark_error_HSQ_nm,fit_PSS_nm,benchmark_error_PSS_nm,fit_SOC_nm,benchmark_error_SOC_nm,fit_TiO2_nm,benchmark_error_TiO2_nm,x0_Air_um,x0_HSQ_nm,x0_PSS_nm,x0_SOC_nm,x0_TiO2_nm
joint,22,True,1102.831092,506.0461192,0.7827412982,11,36.48706347,`xtol` termination condition is satisfied.,28,0.3261801377,0.000232815263,0.7434076879,999.9192759,-0.08072414221,39.99999936,9.999999364,13.2586298,3.258629805,30.00000001,-9.999999989,43.02212874,3.022128738,999.9182673,39.86899392,14.66147196,30.21911904,42.43711024
joint,23,True,1102.845271,506.0461252,0.7827463302,13,36.10964543,`xtol` termination condition is satisfied.,6,0.3235549766,0.000261076863,0.74340665,999.9192758,-0.08072419978,39.99999987,9.99999987,13.25822372,3.258223725,30.00000002,-9.999999982,43.02251002,3.022510021,999.9197561,39.63989657,13.85913796,30.12163021,42.34170601
joint,24,True,1102.847454,506.0461476,0.7827471048,12,57.31503814,`xtol` termination condition is satisfied.,10,0.3241226212,0.0003313411375,0.7434030376,999.9192755,-0.0807245443,39.99999931,9.999999314,13.25718248,3.25718248,30.00000002,-9.999999979,43.02339963,3.023399632,999.9183836,39.72791689,13.68004279,30.1449894,43.12274224
joint,25,True,1102.847994,506.0461288,0.7827472962,13,25.83548941,`xtol` termination condition is satisfied.,25,0.3258718186,0.0002350923038,0.7434078703,999.919276,-0.08072402137,39.99999968,9.99999968,13.25860658,3.258606584,30.00000064,-9.999999359,43.02217554,3.02217554,999.9213099,39.54859406,12.66088215,30.01802846,42.62081424
joint,26,True,1102.850924,506.0461313,0.7827483362,14,39.47767981,`xtol` termination condition is satisfied.,2,0.3228314082,0.0002833900849,0.7434055381,999.9192757,-0.08072426001,40,9.999999996,13.25789375,3.257893745,30,-10,43.02279423,3.022794232,999.9198334,39.96637355,13.50284485,30.09138812,42.32799583
joint,27,True,1102.852724,506.0461314,0.7827489748,14,38.07289011,`xtol` termination condition is satisfied.,16,0.3245457375,0.0002827904621,0.7434056121,999.9192758,-0.08072424412,39.99999999,9.999999994,13.25790416,3.257904165,30,-10,43.02278908,3.022789078,999.92051,39.70289621,12.74211519,30.11605247,42.75635739
joint,28,True,1102.858283,506.0461485,0.7827509476,15,50.97350391,`xtol` termination condition is satisfied.,29,0.3262108691,0.0003343613552,0.7434030964,999.9192755,-0.08072447371,39.99999984,9.999999839,13.25714479,3.257144793,30.00000001,-9.999999995,43.02344866,3.023448658,999.919402,38.4795715,14.70335941,30.0935759,42.49155642
joint,29,True,1102.864189,506.0461549,0.7827530434,14,52.16751876,`xtol` termination condition is satisfied.,23,0.3256020594,0.0003503867356,0.7434024302,999.9192755,-0.08072451685,39.99999992,9.999999919,13.25691301,3.256913013,30,-10,43.02365948,3.02365948,999.9184679,39.08919764,15.07926083,30.30598156,42.21370122
joint,30,True,1102.867101,506.0461596,0.7827540769,15,53.67416064,`xtol` termination condition is satisfied.,3,0.3229129936,0.000361172577,0.7434019232,999.9192755,-0.08072454823,39.99999998,9.999999983,13.25675493,3.256754928,30,-10,43.02379805,3.02379805,999.9191093,39.95219295,14.38345872,30.00705683,42.23811322
joint,31,True,1102.869658,506.0461731,0.7827549844,13,61.04116393,`xtol` termination condition is satisfied.,1,0.3224390441,0.0003893221549,0.7434005767,999.9192753,-0.08072468249,39.99999978,9.999999783,13.25634208,3.256342075,30.00000002,-9.99999998,43.02415892,3.024158917,999.9184947,39.75756127,14.26595969,30.04802928,42.52483966
joint,32,True,1102.870814,506.046167,0.7827553946,15,56.36663089,`xtol` termination condition is satisfied.,12,0.3243142287,0.000377275163,0.743401191,999.9192754,-0.08072460607,39.99999998,9.999999984,13.25651999,3.256519986,30,-10,43.02400638,3.024006376,999.9184147,38.97549031,14.34264773,30.01976215,43.20694256
