,L_fft_um,PSS_nominal_nm,HSQ_nominal_nm,SOC_nominal_nm,TiO2_nominal_nm,fft_spectral_centroid_um,fringe_visibility_global,fringe_contrast_std,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90,PC91,PC92,PC93,PC94,PC95,PC96,PC97,PC98,PC99,PC100
PC46,0.003813292160708422,0.015594736185785746,-0.0019967656341346447,-0.013628205487569779,0.0020183075352648385,0.01728003717010733,-0.0006074718157140811,0.011697043390034285,-0.001449939656908162,0.0011140809971896687,-0.002400936822205131,0.00014938178799876614,0.0006535093050865269,0.0006318287164582462,-0.003851546114507154,0.0016263591463170106,-0.0018259976228411404,-0.002513265736515756,0.0010164564049941597,0.003851951162058983,0.001704222303139775,0.004906850426114635,0.001024278343753521,-0.003973348508161715,0.0037022331404760883,-0.004345398459559159,0.0009111689918191064,0.0010104939138017958,-0.00028313738794441204,-0.0015060044786265807,-0.0027022020969014594,0.0015216569142696397,-7.285699275312062e-05,-0.0020223416721989527,0.00019276052459072063,0.0016069921146727591,-0.0014124347295182346,0.0019878852506997283,-0.0027020464727276934,-0.0031718639970057636,-0.0016609618261611092,-0.003941485507864321,-0.0019039082281356698,-0.0028842029066780883,-5.9453813680677376e-05,-0.0006258625546839612,0.001347347230079142,0.0009635430298297339,-0.0026554656695801666,0.0003697181637347913,0.0030957589093270127,-2.6633289063573324e-05,0.0005933067245906986,1.0,-0.0026209099465590423,0.0016330609471309893,-0.00046216944856228797,0.0019342508378836323,0.00040107722099888657,-0.0010552915779780407,0.001879242286914233,0.0036119956860672492,0.005034114615041037,-0.005971045672498368,-0.001486094204617778,-0.0008552874931927333,-0.0006584050816877938,0.0011749635716614452,-0.002062414245148131,-0.0012388205625726372,0.00285125760265563,0.00011604070969472656,0.0017815063664971763,-0.0027825618308100542,-0.00314821226682476,-0.000643541319861539,0.002520141952604562,0.000956976453239356,-0.00020898055627330427,0.0016005180765141967,0.0002405613519873282,5.216790041868423e-05,0.0018852477329600811,0.002225608926656591,-0.0012073355348638673,0.0011133280250214326,-0.0011955058242775392,-0.0015604556720312777,0.0012667777673925986,-0.0006365813200328271,0.002274458670926871,0.0005122455950705434,0.0002966740320010956,0.002051489637302559,0.0006058040448830996,0.0011526652864593833,-0.0022285723639242994,0.0011516032090038676,-0.0012993619862549698,0.0027913667981331,0.0024761640684503304,0.000975996020344848,-0.005035102244278292,0.00283536366271487,-0.0016965058148413889,-0.0008016292838518005,0.00255504416469659,0.002459764802825886
PC47,-0.01627686086658319,-0.005326328897872585,-0.01625013092867124,0.005994522939411296,-0.006881513851269816,0.022976732343785184,-0.003343969460070933,-0.02149834086639058,0.004558264264210144,-0.001916717661935789,0.002153685510039177,-0.0037369579283997667,0.0007163102350566536,-0.0022654545047372525,0.0017809946419454442,-0.007013484023817036,-0.0006255429092936558,-0.0025006345382805654,-0.0017078110700194057,-0.0032066366980603857,0.0013762946584170606,0.0029015806709955156,-0.0022998635012740007,0.002824984589377747,0.0018523716866558114,0.0025771034692695922,0.00012164581821812981,0.0004738381114095198,-0.00456748592665754,-0.0012781764023558637,-0.0001992120522139181,-0.0004924516498529825,-0.004782312755208615,-0.0009371520041022536,-0.001858043265956604,0.0018307706322025863,-0.0007391534370292528,0.0027204506403015194,-0.0013648304812886182,-0.0007358222428399301,0.00025824292710350383,-0.00017505855154691861,0.004788320070531717,-0.003582740345121389,-0.0024607479103863597,0.0012155308153471984,0.002344302376665493,0.0015163732329161678,0.0007079880764446178,-0.00045744576185392257,0.0005669542739739274,-0.0006605445280226298,-0.0017397148144683362,-0.0026209099465590423,1.0,-0.0015998092593631958,-0.002883463919457666,0.00018908310843754962,0.001106032913431281,0.0003800201250619983,0.0006834651151812957,-0.0007198082936219112,-0.00044371761662218164,0.0014666666123537998,-0.0011296765006100374,0.0014583881187334214,-0.0024125952397043523,-0.0023915195823601717,0.0004175878927927473,0.001436090262977502,0.004814616898407076,-0.0023046593305077715,8.507795621349859e-05,0.0011650316994344435,-7.781622285195244e-05,0.0017769645027240783,0.0012864921310426468,-0.0030120429424465873,8.267195673591207e-05,0.0006214937335525196,-0.0042911379074887885,-0.0012832077898112275,0.0012857008528042702,0.005415119214030098,-0.0020372219222993203,-0.002336217455692644,-0.001842208797260245,-0.0006263045539138475,-0.00024284609399214456,0.006144071770026821,-0.0024688910299029984,0.00072655314859758,-0.002162864604716896,-0.00025252232511447303,0.0017282289831932114,0.0007688478628654491,-0.0018819209056637172,-0.0024673255149132577,-0.0005207633994904256,0.0019307886458580987,-0.0006675378343996201,5.200327392449146e-05,-0.004315793453521013,0.0045745928075955145,0.0029440612671352605,0.0009217277992110977,-0.0001549280135490638,-0.00534875054225812
PC48,-0.02053065999476529,-0.047931522773080985,0.020589255288509103,0.04188994031969926,-0.016196542325605884,-0.009101292944693517,-0.010462689152679774,-0.04654585294757128,-0.0012628056048467708,0.004264067335082057,0.004631105494364457,0.00023899812036780568,4.323605892664331e-05,-0.003045088289173936,0.00015464783040101688,0.00019224141423650754,0.00129784441859952,-0.0036866845694685634,-0.001518064887326501,0.0052415508080052185,-0.0015472018552573853,5.161415073485521e-05,-0.0005801729388075003,0.005518875799887312,-0.0022819824231102414,0.0003354969933061856,0.002298728623140416,-0.0016290575495666636,-0.0038413974338836524,-8.47946612461912e-05,0.0025029299465712993,0.002040593645885646,0.000881166706260781,-0.000503788922881281,0.00062119713583876,0.0022330390153505503,-0.000915754824477098,0.00019262953268422322,0.0008487302674259631,0.002369008770278002,0.0013829176289878616,-0.000543279749871323,0.004712751987742985,-0.001848808630759414,0.0005508032130344853,-0.0008856569851302087,0.0020024289001477915,1.915145302215553e-05,-0.0032421439126851773,-0.0015106406589584342,0.002394944199057875,-0.0014067858616440467,-0.0015487580670566624,0.0016330609471309893,-0.0015998092593631958,1.0,0.0021086025463639495,-0.001210430354725289,0.0019321397486889798,-0.001868742050173008,-0.0006627472264847385,0.0002478920692600798,-0.006281180004691742,-0.005091668864402215,0.0006094489676213746,-0.00194614369123206,-0.002136792944748715,0.0009304318682684682,-0.0006515819331294194,0.00282904308121576,0.00339632718460276,-0.004165295179020555,-0.0005136094980266705,0.00037563538486939756,-0.003335816591850154,0.0026191510473415726,-0.0036584925667527495,-0.00170643601709815,0.0009765620125025671,0.00222100969421024,0.0016031923054409746,-0.0008490584146654309,0.0014090185737618275,-0.0005940105413002326,-0.0035296440619115885,0.002124573822712903,-7.088190348267622e-05,0.0017592711428134006,0.0011363027234000068,0.0022160568690129585,-0.002288810225456809,-0.0011820522061855349,-0.003979940500403872,0.002963322431628031,-0.0008340297334254085,-0.0015921109933301765,-0.0007317481124328768,-0.00412826345462592,0.0009700043286486775,0.0020781130329117314,0.002630291775244597,0.0004855904996716692,-0.00015411433874751388,-0.001796674557498628,0.0004032296509449269,-0.003849936875151051,0.001383642823074433,0.0013786016861085824
PC49,-0.07041727776099055,-0.03013204435221883,-0.006705372397858756,0.028307297835906887,-0.015344731756339637,-0.035007154630297646,-0.007815309545975447,-0.008250967790589182,0.003105935944959643,-0.0037645573753979206,0.0002352483840420564,-0.00191510659866822,-0.0015901645183709944,0.0010997025744162053,-0.000299978810051002,0.004950490323922396,-0.0006331615830379433,-0.00034757236717582407,-0.0004613655243475651,0.0002782773305161542,-0.00046485535466880064,0.001446095082112935,0.0008331765153142861,-0.0006705090433018851,-0.0009111724379269279,-0.0026013599834198674,8.660654065453166e-05,0.00026373136817342514,0.0006973082970416264,0.0025980461136687646,-0.0015912948747030468,-0.0017538785251388876,-0.0030716865932866565,0.0020468327844443204,-0.003324830117377868,-0.0008154167030631906,-0.0022909432435821043,-0.0027007382043269155,0.002357360247405497,0.0012527649436802494,-0.000693620139512186,0.0054546505082736525,0.000942387381990696,-0.0009074447767003474,0.0058611331802354135,-0.0021690311987667254,-0.0012307823873139124,-0.0004956280365552715,0.002663208972882807,0.0015924004624115811,-7.381390794353496e-05,-0.0013264358481463441,0.004475601939476282,-0.00046216944856228797,-0.002883463919457666,0.0021086025463639495,1.0,-0.0010238682905827046,0.0015429590542267923,8.687605106293101e-05,0.0017083902327740016,-0.0017237871756741875,0.0024059098552628067,0.001679876771602668,-0.0020036218087124014,-0.00040180036083958,-0.0016190947577527327,0.0003793884872230052,0.000334769751044894,0.001267722371779016,-0.0015997546288019,-0.00021642074566110897,0.002626437677253144,9.884834628307516e-05,-0.0003106643990447344,-0.0022308683337652667,0.0011195190925641768,0.004400711110725715,-0.0009611183015293057,0.001759549020468737,-0.0035031293389548414,0.0009380752209687208,0.0008456272539339523,0.001829958345010656,-0.0013870713839343662,0.0038710349661605016,0.0071935448211334204,0.0026268046122590464,-0.001188698575257857,-0.0018253000468466361,0.0024857854073343935,0.0018134593059079846,0.002006588045302383,-0.00125111833720552,0.001401298347840704,-0.00025556153826335366,-0.0036872821147776206,-0.004476067124114735,0.0011251629297702964,0.00214240852198583,0.0011798928064723525,0.0007195381310220779,0.002285775554892926,-0.0032948142316102263,-0.0055512812093155076,0.0010390189081723455,0.002182754913107371,-0.002340448840965044
PC50,-0.009686946768810012,-0.0780272313030186,-0.043594020920598046,0.09909492769297763,-0.05183935111669711,-0.0631404805374946,-0.025812359657552155,0.00386175890372072,-0.0005086726479608078,0.0005929360329381097,-0.00198195486104339,0.0010948271023031976,-0.0007367637137380683,-0.0024385788267559765,-0.001061643002927474,0.00016579664725523043,-0.004307401062156535,0.003690262888634934,-0.0017587458035431996,0.0002481429003786449,-0.0009496345569794141,-0.0014681324712408855,-0.003189600790912723,0.000928551716382102,-0.0012643898658866088,-0.0009293359994937148,0.0008211410683560212,-0.0001982161764302101,0.002879623581848921,0.0016577510117421076,-0.0007896718376866791,-0.0018396339192692601,0.0009278968181549958,-0.0011515395899579226,-0.002051197435043405,-1.826396068539118e-05,-0.00043816525973199434,0.0014363265351229797,-0.0003479149930385101,0.0011475792083339782,-0.0003605869429947618,0.0013377209014643122,0.0001667518489049819,0.0025387721451522725,0.0027325561342917363,0.0010332562230867186,-0.0019703260325027506,-0.0002501831825202969,-0.0019496813838073411,0.002480090328648914,-0.0019113939623767373,0.0021858424476402308,0.0036144329459330063,0.0019342508378836323,0.00018908310843754962,-0.001210430354725289,-0.0010238682905827046,1.0,-0.0015784177434671064,-0.0023775158753254963,-0.00499921232448045,-0.0035734585641428703,0.0022020388970666457,-0.00078403811109321,0.00322126396677837,-0.006263223059084676,0.0003032132935275043,-0.0004184138899579747,-0.001071545311091946,-0.0004860873111605983,0.000892871524334764,-3.690339553152526e-05,-0.0008897387685822318,0.0035395464651594277,0.0003235508829717575,0.000796637960411945,-0.003232301300988029,0.00039974901448302353,-0.003381480624221429,0.001150788089909235,0.0013413884608306486,0.0009087562665263792,-0.0043787453740018545,-0.00027174963002048674,-0.0034575347431616164,0.00045141768728532107,-0.0012020210146059676,-0.0032902025151026392,0.000145423752880221,0.002034289040623493,0.0008446409507488526,-0.001764263483556699,-0.0016074012380149062,0.0024036801462254224,0.0027619739000073673,0.0063451683968290375,-0.0031939181164667672,-0.005752522081848585,0.006514986969620213,-0.00422796034410962,-5.908162645666566e-05,-0.006018876233107007,0.004989389935202323,0.00016934951805873885,-0.006068189507591073,-0.002967175284716254,0.0028219127485254116,0.007386085600475924
PC51,-0.019172779734655226,0.012602260775854114,0.0028985219273363434,-0.008216582426561961,0.007899233929987929,-0.0019703823717933276,0.004616480062426013,-0.00042306607642225724,-0.0031020858909303227,0.00020597709192759735,-0.0019994159697860653,-0.0030342078625206622,0.002259552699895691,-0.0037200524476645918,-0.003766933789412935,0.00039249366359084715,-0.002177342187625815,0.0013263387772990982,-0.001619543254102196,0.0015558736887192443,0.0006079257054608924,0.001476239303047597,0.004053367800584454,0.002872905671208152,0.0030158924706606867,0.0018426325767675394,0.001380070030905847,0.0008244720266257804,-0.00116764013570758,4.347645958755229e-06,-0.0032062487733395474,-0.0038015949367111164,0.002697502542133518,-0.0004916998239305255,0.001269801314521745,0.004390327305365311,0.0005567942602597321,0.0004832923084093216,-0.003139480272094357,-0.0005005700837422856,-0.004140738158226854,-0.001978846036084689,0.004632420254598261,-0.0004921312456591335,-0.0020634898913527823,-0.005418654954277224,0.0005579102440215341,0.0043874111229726615,0.003489459615182128,0.005587409480489212,-0.0005424977918718699,0.003616467562107972,0.00029258507394960305,0.00040107722099888657,0.001106032913431281,0.0019321397486889798,0.0015429590542267923,-0.0015784177434671064,1.0,0.00387864751593039,8.380562541386513e-05,0.002702758717703505,0.001542267726903881,-0.0006896473669054936,0.0012470772886326999,0.0038747521160900082,0.003550871306809996,-0.001327222504951521,-0.0005359197478337112,-0.0006872214185051493,-0.0005248032380838337,5.998224932785892e-05,-0.0005264646364243238,0.00105921293083821,-0.0023056182974735247,0.0011728865091302078,0.0009140336983412406,0.00022929305378811154,0.0010235787407286325,0.00045047695664459693,0.0001556397831963702,-0.0014309630270504478,0.001749968623709299,-0.002846912157135928,0.0005464540906823499,-0.0026814927883815347,0.00010996027120311838,0.002541059717134715,0.0030279947525792975,-0.0023511642117859245,-0.0011787715390937101,-0.0014042238125536188,-0.001975618483387369,-0.0005127642914725828,0.0030297436363865226,0.005610458338657535,0.0027408617607344553,-0.0020811634165836313,-0.0015892511649892938,-0.0004147277971366566,-0.0025381307426113717,0.0029144519273018804,-0.0034524540966219402,0.00015324277839651494,0.002947118279873104,-0.0018762926006021304,-0.002785544206983966,0.0012778652507284718
PC52,-0.012505409479641507,0.027917935893628593,0.012724702636815586,-0.03063312436773617,0.015451902558470865,0.02386226603841066,0.00944136502064744,-0.01077572136300556,-0.0017193690229647428,0.0017662173955491393,-0.0005832636759216611,0.0004253344524424791,0.004698512920059997,0.0007292900417692718,0.0004764893552631844,-0.00045751600964808717,-0.0031276350479674223,-0.0011370285304726077,-0.0013021066888911522,-0.0015799734577204108,0.0003844610400792564,-0.0009491209074831753,-0.004128907506113351,-0.003299052645721636,-0.00014311081987400476,-0.0013736311263588272,-0.0034513110284955517,-0.0035682868139820106,0.0019534355238035725,-0.0004954367299685938,-0.0005858627286487954,0.0013492293833114917,-0.001995575652255299,-0.0014575312574251547,0.00015977849743266948,-0.00131231122333878,0.0006746729943860003,-0.0012176494837571564,0.001544473741056018,9.853870709022579e-05,0.0031153502356636984,0.0018585765777688764,-0.0007623668517447882,0.0031053899011612373,-0.007152996956748169,-0.0033140710663898125,0.0008648611018472788,-0.00013522580656970913,0.0037276759493498476,0.003718587051030993,0.004417135416181307,-0.0032407559577225975,-0.0028383687482203554,-0.0010552915779780407,0.0003800201250619983,-0.001868742050173008,8.687605106293101e-05,-0.0023775158753254963,0.00387864751593039,1.0,0.00021577800524498757,-0.001404444891157184,0.00331094170991909,-0.004148816476929956,-0.0015787320247777517,-0.003054491411786211,0.003507293365784845,0.004850628911051346,-0.0002851088929305553,-0.00253440115379978,-0.0016411852405755335,-0.0002576411339102259,-0.003099159753894203,-0.004125854221121079,-0.002331753914074156,0.004071261336766292,-0.000753034284472321,-0.004320853834981153,0.0016492955501540812,0.0021934973028347043,0.0016489330857761258,-0.0008721183299168679,0.000651052406959778,-0.0002821266474379241,0.0018687610965421892,-0.0005338340866959646,-0.0019457259098448706,-0.0010098215224624,-0.005219736096259389,-0.0007185832921875026,0.00487582552243996,0.00037750623647668307,0.0020393163218244605,-0.0006956352320463059,-0.0020827722222452306,-0.0011009423290869024,0.0019755178117370153,0.0004207195263754785,-0.0017151551276453313,-0.0004000872656972062,0.00025848040785122887,0.0010344925362044558,0.00018583803875804448,-0.001603463093414863,0.0009188606116464176,0.001652828426543546,0.0016864416943013017,3.699920129406229e-05
PC53,-0.0161259769002304,0.009033743326610723,0.0003026512605064819,-0.018206123731898744,0.0007978992840457241,0.011371993130157677,0.0014571812420433013,0.0191744261319514,-0.0028759784891486907,0.0010424209897010104,-0.001065504779910644,0.0008204857934817208,-0.0014738905563732223,0.004117591959916981,0.0003792140090445342,-0.0011290605498539166,-0.0004154274026243896,0.0002323541516630264,-0.0007326312230545205,-0.0010778390628673794,0.0023858704572677076,0.00021372402144709336,-0.002512738623667521,-8.530516545565591e-05,0.0024504801479491756,0.0005653792471113636,-0.0007199326671041307,0.0014166256248790046,-0.00020224161308689015,-0.0003804727917428094,-0.001672870697015072,-0.000927667782955172,-0.001046189334151236,0.0025133660462195143,-0.0006500627510486479,0.001289170045933898,0.0005096043554472569,-0.001958266442352748,-0.0003730393003885458,-0.00612429220638194,0.0015485472288181792,0.0002788714940395593,-0.001842480117193673,0.004695844014967083,0.002638821261277412,0.002224456682624286,-0.0018264355154990733,0.001610131309215955,0.000308732604288505,0.0004644821917414634,0.000759397320012854,0.003649609420345617,-0.004984089756271855,0.001879242286914233,0.0006834651151812957,-0.0006627472264847385,0.0017083902327740016,-0.00499921232448045,8.380562541386513e-05,0.00021577800524498757,1.0,0.0008480095679229678,0.0011767719512380675,0.0012532828601127012,0.001815002017011223,-0.001503675578034762,0.001759876831137558,-0.0015341725964111215,0.0006213546424095374,0.0021069131438603964,0.0013687251403336148,0.0003909028570439127,0.0010605945531119404,-0.004261633472840452,0.0004479499948196249,-0.002152850855933644,0.0034776697699377256,-0.0032936802085327286,-0.00017683665976963783,-0.0026229601810058133,0.0006921913526187342,-0.0004934602161329678,-0.0015477832236411213,0.002389208598137046,-0.00240330174553504,-0.0011889423512240677,0.0020135379108715762,0.00036707051422142005,0.00031575424697592307,0.0019052528139841506,0.0010944822200855415,-0.0028218655190159294,-0.001919903929202893,-0.0012938431660509827,8.330817864841186e-07,0.002732668951801093,-0.003261613919265748,-0.002419905208832892,-0.0006966131881457556,-0.003375611203863695,0.003639583269378778,0.0027906434351957056,0.002410849884953073,0.005182509334035125,0.0037646831258918013,0.0026128464393638516,0.00474824557299744,0.003730317455282818
PC54,0.01296096412942794,0.01024183619504393,-0.005077315189866722,0.009333064437765251,0.003057427644620041,-0.0004445227056595731,0.000538091848183501,-0.019530229305414405,-0.0009890981270442416,-0.0008236301415016818,0.00041178089383742274,-0.00038800405390395954,-0.0031147066681346198,-0.004690238715944363,-0.00020385986122519646,0.0024231547475688014,-0.002302409375609749,-0.0014046917383328276,-0.0018051692568957338,-0.003363470325343699,-0.0032793251669879808,-0.0012002426535740217,-0.0009456447955204708,0.0035239050800166065,0.001548405703048826,-0.00037085674602129636,-0.001097357635824638,-0.0012422987912108455,-0.0011477231131889211,-0.0029664192692647542,0.005688706071348901,0.0029574726633370403,-0.0011044117806557278,-0.0040394511668227885,0.0001664257911676585,-0.0017721815383268651,0.009034784603114746,0.0027454386232793207,-0.0023192182785512646,0.004149077362710684,0.0003451984516729514,-0.0027442089495810463,0.002892756726645946,0.00420819860872473,-0.0027761703286349254,0.0009135811039847843,-0.003433842351212288,-0.0014496434472993332,-0.0043739085457860805,-0.0029142698118466265,-0.0005748533200817686,0.00139719605204846,0.0010314873910453389,0.0036119956860672492,-0.0007198082936219112,0.0002478920692600798,-0.0017237871756741875,-0.0035734585641428703,0.002702758717703505,-0.001404444891157184,0.0008480095679229678,1.0,0.0011747202628684993,-0.0011209272532920625,-0.004156984000624168,-0.002939201768788632,-0.00118864678540667,-0.0006490939072012405,-0.0003036164953248851,0.0034971021706833917,-0.003132627403495729,-0.0016228598491689569,-0.0010807465419549263,0.00018678924894238564,0.00247412899227849,-0.0009895668303674479,-0.0024307392289599264,3.995641699594891e-05,0.0017045074423132722,0.0010998117106012048,0.0037073712097452035,0.0004446620930046888,-0.002441863796386018,-0.0007858853991410397,0.002348706674663554,0.0025804692592630244,-0.0029699403197202376,-0.0011668001385376015,0.0016812024711432604,0.0015392948999359108,0.0015421243117730856,-0.0033096109712959804,-0.0013532807131698397,-0.0009477493582704745,-0.0037839560053474965,0.002630904659231758,-0.004136792079973487,0.0026268977176660854,0.0024348300191853424,0.0028334450569962085,0.0027746087302694764,-0.0009903172986807922,-0.0018472968360211239,0.0017429702035162075,-0.00123497651317748,0.003244873186475691,0.001140365802129529,-0.0011431529199103314
PC55,0.05171193295461709,-0.03675735104731591,0.09732372997391404,-0.08527453348070653,0.03794938854136334,-0.008079961278492809,0.013884551423143817,0.029933317634335037,0.00015487979504200987,0.0004880787148937934,0.001091064343059407,-0.0075562772791685036,0.0018677346464031949,-0.003806136649231512,-0.0027254762125796523,0.002734842065287184,-0.0002441402116406067,0.0016114081745646515,-0.00121408654273025,0.0003439087868831268,0.0015164561162138099,-0.0009134963389206088,-0.00028670740915416273,-0.0014190947983961895,0.0025320510814686287,-0.002147929649519781,0.005992445059653339,-0.0007247703059174958,0.0011213953063468,0.00011572972638644664,-0.00042811468795124225,0.0019014686103630688,0.004378039022289336,-0.001645203112696307,0.0002625545315181064,-0.0002991797017150359,-0.0013428691109839677,-0.000995908417779805,0.00484519343065129,8.595154914567767e-05,-0.004575593339387865,0.0009512120672390364,-0.00031149792638315946,0.0018998131435315813,0.0024531661762230523,-0.0028580880117701824,0.0020612823396618774,-0.0025162011831748906,0.0011284872279320823,0.0028570887550308363,-0.0006601470399449751,-0.0008227787460040235,0.0014886347747930999,0.005034114615041037,-0.00044371761662218164,-0.006281180004691742,0.0024059098552628067,0.0022020388970666457,0.001542267726903881,0.00331094170991909,0.0011767719512380675,0.0011747202628684993,1.0,-0.0019880673377977334,0.004782617152470374,-0.0008099710438559021,-0.0012614573701080155,-0.0002670793756097313,0.0009365526755667961,0.005176185168473264,-0.0032423662417538114,-0.002228224713307489,0.002096720515649086,0.0025253348669941997,0.0006277820212061819,-0.004195199175267032,-0.0005782302251369989,0.0018270227576157362,0.0013337529733668375,-0.0003694158834925371,-0.0021027295737631162,-0.005185328060894959,0.00026480130123309045,0.00227142151703824,0.0021120683578964954,0.0026213048063792976,0.0029950757174222495,0.001948820109789589,-0.0018873979780486259,0.0007656743065661183,0.004074491443821195,0.001933918313933897,-0.001910055377945895,0.0040695321641564,0.0018017164316854598,-0.0011044872290688005,0.0027991027628147033,-0.00191067319438262,-0.0010222786401484873,-0.0024075213654321842,0.00048593139519824104,0.0017089385793882797,0.002463494823092768,-0.0044137718354565515,0.0003760133427638565,-0.0022360638384625498,0.0010379474623111212,0.0036492615869538614
PC56,-0.001304569274251389,-0.047491632642716775,0.11087761959603325,-0.08753546816735186,0.05966518036378772,-0.023419785393390406,0.02067900774976952,0.032868637584724254,0.00028762346748369643,0.0025595660521616436,-0.004343736830060432,0.0024437736626997577,-0.0012397935888918176,0.003193025074080074,0.00012217600480640418,-0.0029686076762645967,0.001832583471241081,0.002356419401585693,-0.001364175051798551,-0.0007120069284339473,-0.0021663739210929073,-0.002651854634601597,0.0017856582541160035,-0.0014992538029899155,-0.0018285114486164082,0.0035283195753270987,-0.0005176683230456439,0.002225994337517203,0.0008688296366730988,-0.0026705008712917715,0.002973013521944948,-0.0006201424657422669,0.0008463230060232901,-0.002052060129124279,-0.0006338564979274948,-0.0014479225546906768,-0.001328957486713597,-0.0014261142425561304,-0.0016567711277826066,-0.0024937432499791976,0.002614774934648259,0.0010947480042550089,0.0007677691300969666,0.0006951954138369103,-0.0004765197037389117,-0.0052085257778048035,-0.0011364626168664477,0.0021192163357176283,0.0036622502412103674,0.0017101358103384255,-0.00046802158027861763,-0.0024723882616673144,0.0001677072058951722,-0.005971045672498368,0.0014666666123537998,-0.005091668864402215,0.001679876771602668,-0.00078403811109321,-0.0006896473669054936,-0.004148816476929956,0.0012532828601127012,-0.0011209272532920625,-0.0019880673377977334,1.0,-0.00015918038377408082,0.004413640648798648,0.0017664381938444582,-0.0018668270144435483,0.00046535920343404174,-0.0010293309324596364,0.0031963302483974986,0.0032371549533470813,-0.00025581094038756825,-0.0034798834762071714,-0.0026574361420837003,0.0003773585185712035,0.002976651603814934,0.0021790982177492713,-0.002822011191162773,0.0007906319919003522,3.7600753129876076e-05,0.002359724997137706,-0.0008301700145255384,0.0033253679573668747,3.367392161053626e-06,0.001856232239751123,0.0029530243328188175,0.0002950006096705961,0.0018238283585481738,-0.0014508241990602417,0.0002215280030323807,-0.00027305967669914814,0.0019464061210751197,-0.000418950906773259,0.0025291644768046253,0.0033545746167093528,0.004968523523639907,-0.001562545891959986,0.0005485151879136338,0.0009681427570925673,-0.000422115396996076,0.0005038894815102974,0.0008509846467167555,0.00031466594299162304,-3.337194182656103e-05,-0.004474264319839256,-0.0037409623736909133,-0.002054799204624948
PC57,-0.03392434366298759,-0.0016505956372798722,0.006977052021292433,-0.007655297031920443,0.0064248658629078685,-0.016478943124749932,0.006165182946093664,0.01427904307105471,0.0015279432004751425,0.003037094112353552,-0.0005193812010634014,-0.0015261405678078492,0.00026672600037742493,-0.0031487563341086205,0.0041397907810470135,-0.0008932796645693004,0.0030503977038947435,0.004440562641559264,0.0010037502516261631,-0.0027038691362254214,-0.0025405316549425403,0.0005178305197480699,0.004350932611442608,-0.002550561923119253,-3.64682933031944e-05,0.0006451414555578462,0.001717342938607879,0.0028084342243003837,-0.0001826541364557731,-0.001087786106881011,0.00505601696385158,-0.0009077269368103607,0.0009698257230809147,-0.0012550012276602868,0.0012343731192671868,-0.003501998734059685,-0.002803292814947339,0.002290368067741369,0.0008697829321935245,-0.0017694005193617593,-0.002235943432635067,0.00022238546206315173,-0.0009272622283638288,0.0024583428263155707,0.004242337604830163,-0.0020169991327807276,-0.0022611637329227937,0.005058953213243048,0.00023694000205321208,-6.014590104184671e-05,-0.0033124163541431565,0.00011027077889186532,0.0009364287251818643,-0.001486094204617778,-0.0011296765006100374,0.0006094489676213746,-0.0020036218087124014,0.00322126396677837,0.0012470772886326999,-0.0015787320247777517,0.001815002017011223,-0.004156984000624168,0.004782617152470374,-0.00015918038377408082,1.0,0.004677825544206915,-0.003024778728674581,0.0015361900526699144,-0.001922541913679933,0.0030965324915746845,-0.003672343137045444,-0.004439470657793833,-0.0036040094858548295,0.004820612810018267,0.0023769688927654377,-0.0011233251678842205,-0.002348893850310726,-0.0028263541280611135,-0.001867791652587909,0.004685124417024077,-0.00025793713601714033,-7.047822554845735e-05,-0.002259436644139341,-0.0005600204902503068,-0.0034020084903232987,0.0008013753084954344,0.0013482388816497453,0.0049761518899686585,0.0005243833027427258,-0.0026850753998903746,0.0015646504691159877,-0.00026083180449605533,0.0035219353792954144,0.002462651166631539,0.0008950026560959301,-0.00557975150099526,0.0017268080946819667,-0.0049582990028652005,0.0037808164611862556,-0.0005383112652745667,0.0037818973193607095,0.0016287602299406723,-0.0022455295400901484,-0.0020296154129999223,-0.0035203119722291456,-0.001069398402867208,0.0006417307781576009,0.0001422661388090289
