Wavelength_nm,Reflection
507.51,0.24879514417919896
507.52,0.35061188407240274
507.53,0.5059576595438904
507.54,0.618198821942441
507.55,0.6797322680599492
507.56,0.7025688849732025
507.57,0.6929069178592265
507.58,0.6479939349452938
507.59,0.5570061179378727
507.6,0.41356364035122856
507.61,0.27184276257574436
507.62,0.27299025009959815
507.63,0.4156146696320331
507.64,0.5586036413440377
507.65,0.6489265511585176
507.66,0.6932157919738008
507.67,0.7021759036030603
507.68,0.678312496315756
507.69,0.6150610672019186
507.7,0.5002535993405453
507.71,0.3437544289890521
507.72,0.2486229631824342
507.73,0.32840943281019847
507.74,0.4855353375711149
507.75,0.60601447246262
507.76,0.6739093303088726
507.77,0.7011475345696485
507.78,0.6950861499388966
507.79,0.6539612251776067
507.8,0.5674354841860573
507.81,0.4272552768944035
507.82,0.2800443629327441
507.83,0.2674171702892911
507.84,0.4057148760241334
507.85,0.5518821834199258
507.86,0.6454519088800643
507.87,0.6917501541379297
507.88,0.7018889845376254
507.89,0.6787353553128619
507.9,0.6158353503553233
507.91,0.500878668987687
507.92,0.3437601577324777
507.93,0.24927155051068353
507.94,0.331340698630968
507.95,0.48906005719378337
507.96,0.6086290191051497
507.97,0.6752607033760051
507.98,0.7011021172617931
507.99,0.6932464909591435
508.0,0.6493976100760491
508.01,0.5586632582346311
508.02,0.41428762701448607
508.03,0.2720282915602695
508.04,0.2768376588888055
