sample_id,process_id,nominal_stack_id,nominal_stack_name,split_label,cavity_true_um,L_fft_um,delta_L_nm,H_peak,peak_count,film_HSQ_nominal_nm,film_PSS_nominal_nm,film_SOC_nominal_nm,film_TiO2_nominal_nm,film_HSQ_delta_nm,film_PSS_delta_nm,film_SOC_delta_nm,film_TiO2_delta_nm,film_HSQ_true_nm,film_PSS_true_nm,film_SOC_true_nm,film_TiO2_true_nm
4810,4,0,model_000_hsq20_pss5_soc40_tio220,train,1001.62,1002.4373781311557,-817.3781311556922,782.7788696289062,1,20.0,5.0,40.0,20.0,-3.0479602813720703,-2.3033981323242188,5.2777485847473145,-5.638721942901611,16.95203971862793,2.6966018676757812,45.277748107910156,14.361278533935547
4811,4,0,model_000_hsq20_pss5_soc40_tio220,train,1001.622,1002.4561271937026,-834.1271937026704,781.0978393554688,1,20.0,5.0,40.0,20.0,-3.0479602813720703,-2.3033981323242188,5.2777485847473145,-5.638721942901611,16.95203971862793,2.6966018676757812,45.277748107910156,14.361278533935547
4812,4,0,model_000_hsq20_pss5_soc40_tio220,train,1001.624,1002.4561271937026,-832.127193702604,780.0797119140625,1,20.0,5.0,40.0,20.0,-3.0479602813720703,-2.3033981323242188,5.2777485847473145,-5.638721942901611,16.95203971862793,2.6966018676757812,45.277748107910156,14.361278533935547
4813,4,0,model_000_hsq20_pss5_soc40_tio220,train,1001.626,1002.4561271937026,-830.1271937026513,779.29541015625,1,20.0,5.0,40.0,20.0,-3.0479602813720703,-2.3033981323242188,5.2777485847473145,-5.638721942901611,16.95203971862793,2.6966018676757812,45.277748107910156,14.361278533935547
4814,4,0,model_000_hsq20_pss5_soc40_tio220,train,1001.628,1002.4561271937026,-828.1271937025849,778.8158569335938,1,20.0,5.0,40.0,20.0,-3.0479602813720703,-2.3033981323242188,5.2777485847473145,-5.638721942901611,16.95203971862793,2.6966018676757812,45.277748107910156,14.361278533935547
4815,4,0,model_000_hsq20_pss5_soc40_tio220,train,1001.63,1002.4561271937026,-826.1271937026322,778.6638793945312,1,20.0,5.0,40.0,20.0,-3.0479602813720703,-2.3033981323242188,5.2777485847473145,-5.638721942901611,16.95203971862793,2.6966018676757812,45.277748107910156,14.361278533935547
4816,4,0,model_000_hsq20_pss5_soc40_tio220,train,1001.632,1002.4561271937026,-824.1271937026795,778.8213500976562,1,20.0,5.0,40.0,20.0,-3.0479602813720703,-2.3033981323242188,5.2777485847473145,-5.638721942901611,16.95203971862793,2.6966018676757812,45.277748107910156,14.361278533935547
4817,4,0,model_000_hsq20_pss5_soc40_tio220,train,1001.634,1002.4561271937026,-822.1271937026131,779.2443237304688,1,20.0,5.0,40.0,20.0,-3.0479602813720703,-2.3033981323242188,5.2777485847473145,-5.638721942901611,16.95203971862793,2.6966018676757812,45.277748107910156,14.361278533935547
4818,4,0,model_000_hsq20_pss5_soc40_tio220,train,1001.636,1002.4561271937026,-820.1271937026604,779.8828125,1,20.0,5.0,40.0,20.0,-3.0479602813720703,-2.3033981323242188,5.2777485847473145,-5.638721942901611,16.95203971862793,2.6966018676757812,45.277748107910156,14.361278533935547
4819,4,0,model_000_hsq20_pss5_soc40_tio220,train,1001.638,1002.4561271937026,-818.127193702594,780.6966552734375,1,20.0,5.0,40.0,20.0,-3.0479602813720703,-2.3033981323242188,5.2777485847473145,-5.638721942901611,16.95203971862793,2.6966018676757812,45.277748107910156,14.361278533935547
4820,4,0,model_000_hsq20_pss5_soc40_tio220,train,1001.64,1002.4748762562494,-834.8762562494585,782.5632934570312,1,20.0,5.0,40.0,20.0,-3.0479602813720703,-2.3033981323242188,5.2777485847473145,-5.638721942901611,16.95203971862793,2.6966018676757812,45.277748107910156,14.361278533935547
4821,4,0,model_000_hsq20_pss5_soc40_tio220,train,1001.642,1002.4748762562494,-832.8762562493921,784.8046875,1,20.0,5.0,40.0,20.0,-3.0479602813720703,-2.3033981323242188,5.2777485847473145,-5.638721942901611,16.95203971862793,2.6966018676757812,45.277748107910156,14.361278533935547
4822,4,0,model_000_hsq20_pss5_soc40_tio220,train,1001.644,1002.4748762562494,-830.8762562494394,787.16748046875,1,20.0,5.0,40.0,20.0,-3.0479602813720703,-2.3033981323242188,5.2777485847473145,-5.638721942901611,16.95203971862793,2.6966018676757812,45.277748107910156,14.361278533935547
4823,4,0,model_000_hsq20_pss5_soc40_tio220,train,1001.646,1002.4748762562494,-828.8762562494867,789.6231689453125,1,20.0,5.0,40.0,20.0,-3.0479602813720703,-2.3033981323242188,5.2777485847473145,-5.638721942901611,16.95203971862793,2.6966018676757812,45.277748107910156,14.361278533935547
4824,4,0,model_000_hsq20_pss5_soc40_tio220,train,1001.648,1002.4748762562494,-826.8762562494203,792.1173706054688,1,20.0,5.0,40.0,20.0,-3.0479602813720703,-2.3033981323242188,5.2777485847473145,-5.638721942901611,16.95203971862793,2.6966018676757812,45.277748107910156,14.361278533935547
4825,4,0,model_000_hsq20_pss5_soc40_tio220,train,1001.65,1002.4748762562494,-824.8762562494676,794.572265625,1,20.0,5.0,40.0,20.0,-3.0479602813720703,-2.3033981323242188,5.2777485847473145,-5.638721942901611,16.95203971862793,2.6966018676757812,45.277748107910156,14.361278533935547
4826,4,0,model_000_hsq20_pss5_soc40_tio220,train,1001.652,1002.4748762562494,-822.8762562494012,796.8966674804688,1,20.0,5.0,40.0,20.0,-3.0479602813720703,-2.3033981323242188,5.2777485847473145,-5.638721942901611,16.95203971862793,2.6966018676757812,45.277748107910156,14.361278533935547
4827,4,0,model_000_hsq20_pss5_soc40_tio220,train,1001.654,1002.4748762562494,-820.8762562494485,798.9981079101562,1,20.0,5.0,40.0,20.0,-3.0479602813720703,-2.3033981323242188,5.2777485847473145,-5.638721942901611,16.95203971862793,2.6966018676757812,45.277748107910156,14.361278533935547
4828,4,0,model_000_hsq20_pss5_soc40_tio220,train,1001.656,1002.4748762562494,-818.8762562494958,800.789794921875,1,20.0,5.0,40.0,20.0,-3.0479602813720703,-2.3033981323242188,5.2777485847473145,-5.638721942901611,16.95203971862793,2.6966018676757812,45.277748107910156,14.361278533935547
4829,4,0,model_000_hsq20_pss5_soc40_tio220,train,1001.658,1002.4748762562494,-816.8762562494294,802.1904907226562,1,20.0,5.0,40.0,20.0,-3.0479602813720703,-2.3033981323242188,5.2777485847473145,-5.638721942901611,16.95203971862793,2.6966018676757812,45.277748107910156,14.361278533935547
4830,4,0,model_000_hsq20_pss5_soc40_tio220,train,1001.66,1002.4936253187964,-833.6253187964076,804.0618896484375,1,20.0,5.0,40.0,20.0,-3.0479602813720703,-2.3033981323242188,5.2777485847473145,-5.638721942901611,16.95203971862793,2.6966018676757812,45.277748107910156,14.361278533935547
4831,4,0,model_000_hsq20_pss5_soc40_tio220,train,1001.662,1002.4936253187964,-831.6253187963412,805.484130859375,1,20.0,5.0,40.0,20.0,-3.0479602813720703,-2.3033981323242188,5.2777485847473145,-5.638721942901611,16.95203971862793,2.6966018676757812,45.277748107910156,14.361278533935547
4832,4,0,model_000_hsq20_pss5_soc40_tio220,train,1001.664,1002.4936253187964,-829.6253187963885,806.2619018554688,1,20.0,5.0,40.0,20.0,-3.0479602813720703,-2.3033981323242188,5.2777485847473145,-5.638721942901611,16.95203971862793,2.6966018676757812,45.277748107910156,14.361278533935547
4833,4,0,model_000_hsq20_pss5_soc40_tio220,train,1001.666,1002.4936253187964,-827.6253187963221,806.3175048828125,1,20.0,5.0,40.0,20.0,-3.0479602813720703,-2.3033981323242188,5.2777485847473145,-5.638721942901611,16.95203971862793,2.6966018676757812,45.277748107910156,14.361278533935547
4834,4,0,model_000_hsq20_pss5_soc40_tio220,train,1001.668,1002.4936253187964,-825.6253187963694,805.594970703125,1,20.0,5.0,40.0,20.0,-3.0479602813720703,-2.3033981323242188,5.2777485847473145,-5.638721942901611,16.95203971862793,2.6966018676757812,45.277748107910156,14.361278533935547
4835,4,0,model_000_hsq20_pss5_soc40_tio220,train,1001.67,1002.4936253187964,-823.6253187964167,804.075927734375,1,20.0,5.0,40.0,20.0,-3.0479602813720703,-2.3033981323242188,5.2777485847473145,-5.638721942901611,16.95203971862793,2.6966018676757812,45.277748107910156,14.361278533935547
4836,4,0,model_000_hsq20_pss5_soc40_tio220,train,1001.672,1002.4936253187964,-821.6253187963503,801.7908935546875,1,20.0,5.0,40.0,20.0,-3.0479602813720703,-2.3033981323242188,5.2777485847473145,-5.638721942901611,16.95203971862793,2.6966018676757812,45.277748107910156,14.361278533935547
4837,4,0,model_000_hsq20_pss5_soc40_tio220,train,1001.674,1002.4936253187964,-819.6253187963976,798.8225708007812,1,20.0,5.0,40.0,20.0,-3.0479602813720703,-2.3033981323242188,5.2777485847473145,-5.638721942901611,16.95203971862793,2.6966018676757812,45.277748107910156,14.361278533935547
4838,4,0,model_000_hsq20_pss5_soc40_tio220,train,1001.676,1002.4936253187964,-817.6253187963312,795.30078125,1,20.0,5.0,40.0,20.0,-3.0479602813720703,-2.3033981323242188,5.2777485847473145,-5.638721942901611,16.95203971862793,2.6966018676757812,45.277748107910156,14.361278533935547
4839,4,0,model_000_hsq20_pss5_soc40_tio220,train,1001.678,1002.4936253187964,-815.6253187963785,791.3909912109375,1,20.0,5.0,40.0,20.0,-3.0479602813720703,-2.3033981323242188,5.2777485847473145,-5.638721942901611,16.95203971862793,2.6966018676757812,45.277748107910156,14.361278533935547
4840,4,0,model_000_hsq20_pss5_soc40_tio220,train,1001.68,1002.5123743813432,-832.3743813432429,788.1578369140625,1,20.0,5.0,40.0,20.0,-3.0479602813720703,-2.3033981323242188,5.2777485847473145,-5.638721942901611,16.95203971862793,2.6966018676757812,45.277748107910156,14.361278533935547
4841,4,0,model_000_hsq20_pss5_soc40_tio220,train,1001.682,1002.5123743813432,-830.3743813431765,785.2025756835938,1,20.0,5.0,40.0,20.0,-3.0479602813720703,-2.3033981323242188,5.2777485847473145,-5.638721942901611,16.95203971862793,2.6966018676757812,45.277748107910156,14.361278533935547
4842,4,0,model_000_hsq20_pss5_soc40_tio220,train,1001.684,1002.5123743813432,-828.3743813432238,782.42041015625,1,20.0,5.0,40.0,20.0,-3.0479602813720703,-2.3033981323242188,5.2777485847473145,-5.638721942901611,16.95203971862793,2.6966018676757812,45.277748107910156,14.361278533935547
4843,4,0,model_000_hsq20_pss5_soc40_tio220,train,1001.686,1002.5123743813432,-826.3743813431574,779.952392578125,1,20.0,5.0,40.0,20.0,-3.0479602813720703,-2.3033981323242188,5.2777485847473145,-5.638721942901611,16.95203971862793,2.6966018676757812,45.277748107910156,14.361278533935547
4844,4,0,model_000_hsq20_pss5_soc40_tio220,train,1001.688,1002.5123743813432,-824.3743813432047,777.9002685546875,1,20.0,5.0,40.0,20.0,-3.0479602813720703,-2.3033981323242188,5.2777485847473145,-5.638721942901611,16.95203971862793,2.6966018676757812,45.277748107910156,14.361278533935547
4845,4,0,model_000_hsq20_pss5_soc40_tio220,train,1001.69,1002.5123743813432,-822.3743813431383,776.3256225585938,1,20.0,5.0,40.0,20.0,-3.0479602813720703,-2.3033981323242188,5.2777485847473145,-5.638721942901611,16.95203971862793,2.6966018676757812,45.277748107910156,14.361278533935547
4846,4,0,model_000_hsq20_pss5_soc40_tio220,train,1001.692,1002.5123743813432,-820.3743813431856,775.2545776367188,1,20.0,5.0,40.0,20.0,-3.0479602813720703,-2.3033981323242188,5.2777485847473145,-5.638721942901611,16.95203971862793,2.6966018676757812,45.277748107910156,14.361278533935547
4847,4,0,model_000_hsq20_pss5_soc40_tio220,train,1001.694,1002.5123743813432,-818.3743813432329,774.6844482421875,1,20.0,5.0,40.0,20.0,-3.0479602813720703,-2.3033981323242188,5.2777485847473145,-5.638721942901611,16.95203971862793,2.6966018676757812,45.277748107910156,14.361278533935547
4848,4,0,model_000_hsq20_pss5_soc40_tio220,train,1001.696,1002.5311234438901,-835.1234438900974,774.7105712890625,1,20.0,5.0,40.0,20.0,-3.0479602813720703,-2.3033981323242188,5.2777485847473145,-5.638721942901611,16.95203971862793,2.6966018676757812,45.277748107910156,14.361278533935547
4849,4,0,model_000_hsq20_pss5_soc40_tio220,train,1001.698,1002.5311234438901,-833.1234438901447,776.2828979492188,1,20.0,5.0,40.0,20.0,-3.0479602813720703,-2.3033981323242188,5.2777485847473145,-5.638721942901611,16.95203971862793,2.6966018676757812,45.277748107910156,14.361278533935547
4850,4,0,model_000_hsq20_pss5_soc40_tio220,train,1001.7,1002.5311234438901,-831.1234438900783,778.20361328125,1,20.0,5.0,40.0,20.0,-3.0479602813720703,-2.3033981323242188,5.2777485847473145,-5.638721942901611,16.95203971862793,2.6966018676757812,45.277748107910156,14.361278533935547
4851,4,0,model_000_hsq20_pss5_soc40_tio220,train,1001.702,1002.5311234438901,-829.1234438901256,780.3947143554688,1,20.0,5.0,40.0,20.0,-3.0479602813720703,-2.3033981323242188,5.2777485847473145,-5.638721942901611,16.95203971862793,2.6966018676757812,45.277748107910156,14.361278533935547
4852,4,0,model_000_hsq20_pss5_soc40_tio220,train,1001.704,1002.5311234438901,-827.1234438901729,782.7709350585938,1,20.0,5.0,40.0,20.0,-3.0479602813720703,-2.3033981323242188,5.2777485847473145,-5.638721942901611,16.95203971862793,2.6966018676757812,45.277748107910156,14.361278533935547
4853,4,0,model_000_hsq20_pss5_soc40_tio220,train,1001.706,1002.5311234438901,-825.1234438901065,785.2443237304688,1,20.0,5.0,40.0,20.0,-3.0479602813720703,-2.3033981323242188,5.2777485847473145,-5.638721942901611,16.95203971862793,2.6966018676757812,45.277748107910156,14.361278533935547
4854,4,0,model_000_hsq20_pss5_soc40_tio220,train,1001.708,1002.5311234438901,-823.1234438901538,787.7274780273438,1,20.0,5.0,40.0,20.0,-3.0479602813720703,-2.3033981323242188,5.2777485847473145,-5.638721942901611,16.95203971862793,2.6966018676757812,45.277748107910156,14.361278533935547
4855,4,0,model_000_hsq20_pss5_soc40_tio220,train,1001.71,1002.5311234438901,-821.1234438900874,790.1362915039062,1,20.0,5.0,40.0,20.0,-3.0479602813720703,-2.3033981323242188,5.2777485847473145,-5.638721942901611,16.95203971862793,2.6966018676757812,45.277748107910156,14.361278533935547
4856,4,0,model_000_hsq20_pss5_soc40_tio220,train,1001.712,1002.5311234438901,-819.1234438901347,792.3917236328125,1,20.0,5.0,40.0,20.0,-3.0479602813720703,-2.3033981323242188,5.2777485847473145,-5.638721942901611,16.95203971862793,2.6966018676757812,45.277748107910156,14.361278533935547
4857,4,0,model_000_hsq20_pss5_soc40_tio220,train,1001.714,1002.5498725064369,-835.8725064368855,794.517578125,1,20.0,5.0,40.0,20.0,-3.0479602813720703,-2.3033981323242188,5.2777485847473145,-5.638721942901611,16.95203971862793,2.6966018676757812,45.277748107910156,14.361278533935547
4858,4,0,model_000_hsq20_pss5_soc40_tio220,train,1001.716,1002.5498725064369,-833.8725064369328,797.4111328125,1,20.0,5.0,40.0,20.0,-3.0479602813720703,-2.3033981323242188,5.2777485847473145,-5.638721942901611,16.95203971862793,2.6966018676757812,45.277748107910156,14.361278533935547
4859,4,0,model_000_hsq20_pss5_soc40_tio220,train,1001.718,1002.5498725064369,-831.8725064369801,799.9564819335938,1,20.0,5.0,40.0,20.0,-3.0479602813720703,-2.3033981323242188,5.2777485847473145,-5.638721942901611,16.95203971862793,2.6966018676757812,45.277748107910156,14.361278533935547
4860,4,0,model_000_hsq20_pss5_soc40_tio220,train,1001.72,1002.5498725064369,-829.8725064369137,802.1011352539062,1,20.0,5.0,40.0,20.0,-3.0479602813720703,-2.3033981323242188,5.2777485847473145,-5.638721942901611,16.95203971862793,2.6966018676757812,45.277748107910156,14.361278533935547
4861,4,0,model_000_hsq20_pss5_soc40_tio220,train,1001.722,1002.5498725064369,-827.872506436961,803.7908325195312,1,20.0,5.0,40.0,20.0,-3.0479602813720703,-2.3033981323242188,5.2777485847473145,-5.638721942901611,16.95203971862793,2.6966018676757812,45.277748107910156,14.361278533935547
4862,4,0,model_000_hsq20_pss5_soc40_tio220,train,1001.724,1002.5498725064369,-825.8725064368946,804.9672241210938,1,20.0,5.0,40.0,20.0,-3.0479602813720703,-2.3033981323242188,5.2777485847473145,-5.638721942901611,16.95203971862793,2.6966018676757812,45.277748107910156,14.361278533935547
4863,4,0,model_000_hsq20_pss5_soc40_tio220,train,1001.726,1002.5498725064369,-823.8725064369419,805.57177734375,1,20.0,5.0,40.0,20.0,-3.0479602813720703,-2.3033981323242188,5.2777485847473145,-5.638721942901611,16.95203971862793,2.6966018676757812,45.277748107910156,14.361278533935547
4864,4,0,model_000_hsq20_pss5_soc40_tio220,train,1001.728,1002.5498725064369,-821.8725064369892,805.5560302734375,1,20.0,5.0,40.0,20.0,-3.0479602813720703,-2.3033981323242188,5.2777485847473145,-5.638721942901611,16.95203971862793,2.6966018676757812,45.277748107910156,14.361278533935547
4865,4,0,model_000_hsq20_pss5_soc40_tio220,train,1001.73,1002.5498725064369,-819.8725064369228,804.8920288085938,1,20.0,5.0,40.0,20.0,-3.0479602813720703,-2.3033981323242188,5.2777485847473145,-5.638721942901611,16.95203971862793,2.6966018676757812,45.277748107910156,14.361278533935547
4866,4,0,model_000_hsq20_pss5_soc40_tio220,train,1001.732,1002.5498725064369,-817.8725064369701,803.5782470703125,1,20.0,5.0,40.0,20.0,-3.0479602813720703,-2.3033981323242188,5.2777485847473145,-5.638721942901611,16.95203971862793,2.6966018676757812,45.277748107910156,14.361278533935547
4867,4,0,model_000_hsq20_pss5_soc40_tio220,train,1001.734,1002.5498725064369,-815.8725064369037,801.6387329101562,1,20.0,5.0,40.0,20.0,-3.0479602813720703,-2.3033981323242188,5.2777485847473145,-5.638721942901611,16.95203971862793,2.6966018676757812,45.277748107910156,14.361278533935547
4868,4,0,model_000_hsq20_pss5_soc40_tio220,train,1001.736,1002.5686215689839,-832.6215689838818,800.116455078125,1,20.0,5.0,40.0,20.0,-3.0479602813720703,-2.3033981323242188,5.2777485847473145,-5.638721942901611,16.95203971862793,2.6966018676757812,45.277748107910156,14.361278533935547
4869,4,0,model_000_hsq20_pss5_soc40_tio220,train,1001.738,1002.5686215689839,-830.6215689838155,798.0929565429688,1,20.0,5.0,40.0,20.0,-3.0479602813720703,-2.3033981323242188,5.2777485847473145,-5.638721942901611,16.95203971862793,2.6966018676757812,45.277748107910156,14.361278533935547
4870,4,0,model_000_hsq20_pss5_soc40_tio220,train,1001.74,1002.5686215689839,-828.6215689838627,795.6494140625,1,20.0,5.0,40.0,20.0,-3.0479602813720703,-2.3033981323242188,5.2777485847473145,-5.638721942901611,16.95203971862793,2.6966018676757812,45.277748107910156,14.361278533935547
4871,4,0,model_000_hsq20_pss5_soc40_tio220,train,1001.742,1002.5686215689839,-826.62156898391,792.9038696289062,1,20.0,5.0,40.0,20.0,-3.0479602813720703,-2.3033981323242188,5.2777485847473145,-5.638721942901611,16.95203971862793,2.6966018676757812,45.277748107910156,14.361278533935547
4872,4,0,model_000_hsq20_pss5_soc40_tio220,train,1001.744,1002.5686215689839,-824.6215689838436,789.9952392578125,1,20.0,5.0,40.0,20.0,-3.0479602813720703,-2.3033981323242188,5.2777485847473145,-5.638721942901611,16.95203971862793,2.6966018676757812,45.277748107910156,14.361278533935547
4873,4,0,model_000_hsq20_pss5_soc40_tio220,train,1001.746,1002.5686215689839,-822.6215689838909,787.0741577148438,1,20.0,5.0,40.0,20.0,-3.0479602813720703,-2.3033981323242188,5.2777485847473145,-5.638721942901611,16.95203971862793,2.6966018676757812,45.277748107910156,14.361278533935547
4874,4,0,model_000_hsq20_pss5_soc40_tio220,train,1001.748,1002.5686215689839,-820.6215689838245,784.2862548828125,1,20.0,5.0,40.0,20.0,-3.0479602813720703,-2.3033981323242188,5.2777485847473145,-5.638721942901611,16.95203971862793,2.6966018676757812,45.277748107910156,14.361278533935547
4875,4,0,model_000_hsq20_pss5_soc40_tio220,train,1001.75,1002.5686215689839,-818.6215689838718,781.7550659179688,1,20.0,5.0,40.0,20.0,-3.0479602813720703,-2.3033981323242188,5.2777485847473145,-5.638721942901611,16.95203971862793,2.6966018676757812,45.277748107910156,14.361278533935547
4876,4,0,model_000_hsq20_pss5_soc40_tio220,train,1001.752,1002.5686215689839,-816.6215689839191,779.5692749023438,1,20.0,5.0,40.0,20.0,-3.0479602813720703,-2.3033981323242188,5.2777485847473145,-5.638721942901611,16.95203971862793,2.6966018676757812,45.277748107910156,14.361278533935547
4877,4,0,model_000_hsq20_pss5_soc40_tio220,train,1001.754,1002.5873706315307,-833.3706315306699,777.8851318359375,1,20.0,5.0,40.0,20.0,-3.0479602813720703,-2.3033981323242188,5.2777485847473145,-5.638721942901611,16.95203971862793,2.6966018676757812,45.277748107910156,14.361278533935547
4878,4,0,model_000_hsq20_pss5_soc40_tio220,train,1001.756,1002.5873706315307,-831.3706315307172,777.7086791992188,1,20.0,5.0,40.0,20.0,-3.0479602813720703,-2.3033981323242188,5.2777485847473145,-5.638721942901611,16.95203971862793,2.6966018676757812,45.277748107910156,14.361278533935547
4879,4,0,model_000_hsq20_pss5_soc40_tio220,train,1001.758,1002.5873706315307,-829.3706315306508,777.9303588867188,1,20.0,5.0,40.0,20.0,-3.0479602813720703,-2.3033981323242188,5.2777485847473145,-5.638721942901611,16.95203971862793,2.6966018676757812,45.277748107910156,14.361278533935547
4880,4,0,model_000_hsq20_pss5_soc40_tio220,train,1001.76,1002.5873706315307,-827.3706315306981,778.5044555664062,1,20.0,5.0,40.0,20.0,-3.0479602813720703,-2.3033981323242188,5.2777485847473145,-5.638721942901611,16.95203971862793,2.6966018676757812,45.277748107910156,14.361278533935547
4881,4,0,model_000_hsq20_pss5_soc40_tio220,train,1001.762,1002.5873706315307,-825.3706315307454,779.3638916015625,1,20.0,5.0,40.0,20.0,-3.0479602813720703,-2.3033981323242188,5.2777485847473145,-5.638721942901611,16.95203971862793,2.6966018676757812,45.277748107910156,14.361278533935547
4882,4,0,model_000_hsq20_pss5_soc40_tio220,train,1001.764,1002.5873706315307,-823.370631530679,780.42431640625,1,20.0,5.0,40.0,20.0,-3.0479602813720703,-2.3033981323242188,5.2777485847473145,-5.638721942901611,16.95203971862793,2.6966018676757812,45.277748107910156,14.361278533935547
4883,4,0,model_000_hsq20_pss5_soc40_tio220,train,1001.766,1002.5873706315307,-821.3706315307263,781.5908813476562,1,20.0,5.0,40.0,20.0,-3.0479602813720703,-2.3033981323242188,5.2777485847473145,-5.638721942901611,16.95203971862793,2.6966018676757812,45.277748107910156,14.361278533935547
4884,4,0,model_000_hsq20_pss5_soc40_tio220,train,1001.768,1002.5873706315307,-819.3706315306599,782.7672729492188,1,20.0,5.0,40.0,20.0,-3.0479602813720703,-2.3033981323242188,5.2777485847473145,-5.638721942901611,16.95203971862793,2.6966018676757812,45.277748107910156,14.361278533935547
4885,4,0,model_000_hsq20_pss5_soc40_tio220,train,1001.77,1002.5873706315307,-817.3706315307072,783.8641967773438,1,20.0,5.0,40.0,20.0,-3.0479602813720703,-2.3033981323242188,5.2777485847473145,-5.638721942901611,16.95203971862793,2.6966018676757812,45.277748107910156,14.361278533935547
4886,4,0,model_000_hsq20_pss5_soc40_tio220,train,1001.772,1002.6061196940776,-834.1196940775717,785.6454467773438,1,20.0,5.0,40.0,20.0,-3.0479602813720703,-2.3033981323242188,5.2777485847473145,-5.638721942901611,16.95203971862793,2.6966018676757812,45.277748107910156,14.361278533935547
4887,4,0,model_000_hsq20_pss5_soc40_tio220,train,1001.774,1002.6061196940776,-832.119694077619,787.6651611328125,1,20.0,5.0,40.0,20.0,-3.0479602813720703,-2.3033981323242188,5.2777485847473145,-5.638721942901611,16.95203971862793,2.6966018676757812,45.277748107910156,14.361278533935547
4888,4,0,model_000_hsq20_pss5_soc40_tio220,train,1001.776,1002.6061196940776,-830.1196940776663,789.4153442382812,1,20.0,5.0,40.0,20.0,-3.0479602813720703,-2.3033981323242188,5.2777485847473145,-5.638721942901611,16.95203971862793,2.6966018676757812,45.277748107910156,14.361278533935547
4889,4,0,model_000_hsq20_pss5_soc40_tio220,train,1001.778,1002.6061196940776,-828.1196940775999,790.8662719726562,1,20.0,5.0,40.0,20.0,-3.0479602813720703,-2.3033981323242188,5.2777485847473145,-5.638721942901611,16.95203971862793,2.6966018676757812,45.277748107910156,14.361278533935547
4890,4,0,model_000_hsq20_pss5_soc40_tio220,train,1001.78,1002.6061196940776,-826.1196940776472,792.00244140625,1,20.0,5.0,40.0,20.0,-3.0479602813720703,-2.3033981323242188,5.2777485847473145,-5.638721942901611,16.95203971862793,2.6966018676757812,45.277748107910156,14.361278533935547
4891,4,0,model_000_hsq20_pss5_soc40_tio220,train,1001.782,1002.6061196940776,-824.1196940775808,792.8177490234375,1,20.0,5.0,40.0,20.0,-3.0479602813720703,-2.3033981323242188,5.2777485847473145,-5.638721942901611,16.95203971862793,2.6966018676757812,45.277748107910156,14.361278533935547
4892,4,0,model_000_hsq20_pss5_soc40_tio220,train,1001.784,1002.6061196940776,-822.1196940776281,793.3129272460938,1,20.0,5.0,40.0,20.0,-3.0479602813720703,-2.3033981323242188,5.2777485847473145,-5.638721942901611,16.95203971862793,2.6966018676757812,45.277748107910156,14.361278533935547
4893,4,0,model_000_hsq20_pss5_soc40_tio220,train,1001.786,1002.6061196940776,-820.1196940776754,793.496826171875,1,20.0,5.0,40.0,20.0,-3.0479602813720703,-2.3033981323242188,5.2777485847473145,-5.638721942901611,16.95203971862793,2.6966018676757812,45.277748107910156,14.361278533935547
4894,4,0,model_000_hsq20_pss5_soc40_tio220,train,1001.788,1002.6061196940776,-818.119694077609,793.3923950195312,1,20.0,5.0,40.0,20.0,-3.0479602813720703,-2.3033981323242188,5.2777485847473145,-5.638721942901611,16.95203971862793,2.6966018676757812,45.277748107910156,14.361278533935547
4895,4,0,model_000_hsq20_pss5_soc40_tio220,train,1001.79,1002.6248687566244,-834.8687566244735,794.1024780273438,1,20.0,5.0,40.0,20.0,-3.0479602813720703,-2.3033981323242188,5.2777485847473145,-5.638721942901611,16.95203971862793,2.6966018676757812,45.277748107910156,14.361278533935547
4896,4,0,model_000_hsq20_pss5_soc40_tio220,train,1001.792,1002.6248687566244,-832.8687566244071,794.6286010742188,1,20.0,5.0,40.0,20.0,-3.0479602813720703,-2.3033981323242188,5.2777485847473145,-5.638721942901611,16.95203971862793,2.6966018676757812,45.277748107910156,14.361278533935547
4897,4,0,model_000_hsq20_pss5_soc40_tio220,train,1001.794,1002.6248687566244,-830.8687566244544,794.9820556640625,1,20.0,5.0,40.0,20.0,-3.0479602813720703,-2.3033981323242188,5.2777485847473145,-5.638721942901611,16.95203971862793,2.6966018676757812,45.277748107910156,14.361278533935547
4898,4,0,model_000_hsq20_pss5_soc40_tio220,train,1001.796,1002.6248687566244,-828.868756624388,795.2042236328125,1,20.0,5.0,40.0,20.0,-3.0479602813720703,-2.3033981323242188,5.2777485847473145,-5.638721942901611,16.95203971862793,2.6966018676757812,45.277748107910156,14.361278533935547
4899,4,0,model_000_hsq20_pss5_soc40_tio220,train,1001.798,1002.6248687566244,-826.8687566244353,795.3065795898438,1,20.0,5.0,40.0,20.0,-3.0479602813720703,-2.3033981323242188,5.2777485847473145,-5.638721942901611,16.95203971862793,2.6966018676757812,45.277748107910156,14.361278533935547
4900,4,0,model_000_hsq20_pss5_soc40_tio220,train,1001.8,1002.6248687566244,-824.8687566244826,795.2632446289062,1,20.0,5.0,40.0,20.0,-3.0479602813720703,-2.3033981323242188,5.2777485847473145,-5.638721942901611,16.95203971862793,2.6966018676757812,45.277748107910156,14.361278533935547
4901,4,0,model_000_hsq20_pss5_soc40_tio220,train,1001.802,1002.6248687566244,-822.8687566244162,795.0142211914062,1,20.0,5.0,40.0,20.0,-3.0479602813720703,-2.3033981323242188,5.2777485847473145,-5.638721942901611,16.95203971862793,2.6966018676757812,45.277748107910156,14.361278533935547
