wavelength_um,reflectance_Rp
0.21068053402670134,0.28872685721838265
0.21070053502675135,0.6066470213012067
0.21072053602680135,0.7529163536612974
0.21074053702685136,0.8136777586315683
0.21076053802690137,0.8336745168302473
0.21078053902695135,0.8257943803320752
0.21080054002700135,0.7848707649817284
0.21082054102705136,0.6816123486750788
0.21084054202710137,0.4385222060464955
0.21086054302715138,0.07479075553472217
0.21088054402720138,0.23486510391015283
0.21090054502725136,0.5793289042876778
0.21092054602730137,0.7427853739536732
0.21094054702735138,0.8100437962392575
0.21096054802740138,0.8327588909791482
0.2109805490274514,0.8262515258587922
0.2110005500275014,0.7860813099433199
0.21102055102755138,0.6826251118215146
0.21104055202760139,0.43582473003166944
0.2110605530276514,0.07051487876745687
0.2110805540277014,0.2509939230787229
0.2111005550277514,0.5922036984725911
0.2111205560278014,0.7494721340615862
0.2111405570278514,0.813017810442546
0.2111605580279014,0.8329046281722585
0.2111805590279514,0.8228690403204753
0.21120056002800142,0.775866052251906
0.21122056102805142,0.6553690409140808
0.21124056202810143,0.37042354068180683
0.2112605630281514,0.04747579222024503
0.21128056402820142,0.3358725612861172
0.21130056502825142,0.6396799070745054
0.21132056602830143,0.7699350708980922
0.21134056702835144,0.8208296839607596
0.21136056802840142,0.83260515183818
0.21138056902845143,0.8134382648204571
0.21140057002850143,0.7492401922153165
0.21142057102855144,0.5866272149924094
0.21144057202860145,0.23140223980223829
0.21146057302865146,0.08973605770056743
0.21148057402870143,0.4734134003800605
0.21150057502875144,0.7034392966203226
0.21152057602880145,0.7960587346780605
0.21154057702885146,0.829068066925792
0.21156057802890146,0.8279270477003245
0.21158057902895147,0.7916372539512659
0.21160058002900145,0.6912237545801911
0.21162058102905146,0.441388330502827
0.21164058202910147,0.06675291064699032
0.21166058302915147,0.2818130637570865
0.21168058402920148,0.6181304793421658
0.2117005850292515,0.7633647212691894
0.21172058602930147,0.8188924252590222
0.21174058702935147,0.8317458436210292
0.21176058802940148,0.8114856013737546
0.2117805890294515,0.7422164462149845
0.2118005900295015,0.5626584571828319
0.21182059102955147,0.18263270512318486
0.21184059202960148,0.1369781581191391
0.2118605930296515,0.5292456271565439
0.2118805940297015,0.7294828673270696
0.2119005950297515,0.8069683879187115
0.2119205960298015,0.8309456761228916
0.2119405970298515,0.8204691720077903
0.2119605980299015,0.7671781338529583
0.2119805990299515,0.6238984595767588
0.2120006000300015,0.28371341003827744
0.21202060103005152,0.07227116156869418
0.21204060203010153,0.45988139909864506
0.2120606030301515,0.7031818567855327
0.2120806040302015,0.7976498469754365
0.21210060503025152,0.8291020746227981
0.21212060603030153,0.8238890716735044
0.21214060703035154,0.7776636803094441
0.21216060803040154,0.6491097524968121
0.21218060903045152,0.33084077523471744
0.21220061003050153,0.05682467610547002
0.21222061103055154,0.4292823681942978
0.21224061203060154,0.6924300146274596
0.21226061303065155,0.7942043009062301
0.21228061403070156,0.8282363886235439
0.21230061503075154,0.8240746771167163
0.21232061603080155,0.7781116533424803
0.21234061703085155,0.6482002887597349
0.21236061803090156,0.3238205921387702
0.21238061903095157,0.06130239850006728
0.21240062003100157,0.4450812755253136
0.21242062103105155,0.7006331744912092
0.21244062203110156,0.797761377648569
0.21246062303115157,0.8288513605513133
0.21248062403120158,0.8213921565098318
0.21250062503125158,0.7688613316288408
0.21252062603130156,0.6210860948030648
0.21254062703135157,0.26272503584301865
0.21256062803140158,0.0951549249981961
0.21258062903145158,0.5029145499432294
0.2126006300315016,0.7248817210479589
0.2126206310315516,0.8068662594628045
0.21264063203160158,0.8298900619597698
0.21266063303165159,0.8143738366971088
0.2126806340317016,0.7463920143469879
0.2127006350317516,0.557795732567776
0.2127206360318016,0.15266988355599503
0.21274063703185161,0.1949833374357292
0.2127606380319016,0.5867646335511819
0.2127806390319516,0.7575279116993517
0.2128006400320016,0.8180671615032588
0.21282064103205162,0.8288020944306415
0.21284064203210162,0.7991779672500592
0.21286064303215163,0.7010955416234899
0.2128806440322016,0.43499206383436384
0.21290064503225162,0.05518930943719648
0.21292064603230162,0.3665409995336467
0.21294064703235163,0.6739264784721413
0.21296064803240164,0.7898430067341936
0.21298064903245165,0.8269582132423821
0.21300065003250163,0.8213290220067664
0.21302065103255163,0.767577121547948
0.21304065203260164,0.6103799173125333
0.21306065303265165,0.22767472964848492
0.21308065403270166,0.1341000168246479
0.21310065503275166,0.5503161466377119
0.21312065603280164,0.7463195022974797
0.21314065703285165,0.8149334792859632
0.21316065803290166,0.8285589663183067
0.21318065903295166,0.7999410707753682
