Wavelength(um),Intensity
5.034399999999843445e-01,3.146610616533884741e-02
5.034499999999842990e-01,4.809902687257625736e-02
5.034599999999842534e-01,6.418764235060385459e-02
5.034699999999842079e-01,5.253037705816897968e-02
5.034799999999841624e-01,3.244628218677056419e-02
5.034899999999841169e-01,2.658573251310352228e-02
5.034999999999840714e-01,2.915033469845278169e-02
5.035099999999840259e-01,4.110753747061426239e-02
5.035199999999839804e-01,6.058733963897056096e-02
5.035299999999839349e-01,6.014906339226022691e-02
5.035399999999838894e-01,3.937960573623899146e-02
5.035499999999838439e-01,2.757768865950364912e-02
5.035599999999837983e-01,2.737857238475411431e-02
5.035699999999837528e-01,3.597515549406177238e-02
5.035799999999837073e-01,5.472766303410141892e-02
5.035899999999836618e-01,6.239652347130179161e-02
5.035999999999836163e-01,4.478739681005941553e-02
5.036099999999835708e-01,2.997448920711007214e-02
5.036199999999835253e-01,2.642274374758474959e-02
5.036299999999834798e-01,3.124979225680677222e-02
5.036399999999834343e-01,4.717511000416256539e-02
5.036499999999833888e-01,6.193587323107276055e-02
5.036599999999833432e-01,5.236258330939905919e-02
5.036699999999832977e-01,3.416549775913962916e-02
5.036799999999832522e-01,2.589352122191272004e-02
5.036899999999832067e-01,2.879743839807066830e-02
5.036999999999831612e-01,4.017238473610511978e-02
5.037099999999831157e-01,6.004469805872397759e-02
5.037199999999830702e-01,5.800425574672705975e-02
5.037299999999830247e-01,3.987659233769309114e-02
5.037399999999829792e-01,2.753284453279496516e-02
5.037499999999829337e-01,2.713924443537329978e-02
5.037599999999828881e-01,3.539122117018019681e-02
5.037699999999828426e-01,5.607740630674702687e-02
5.037799999999827971e-01,6.347049188281157772e-02
5.037899999999827516e-01,4.605492624088392689e-02
5.037999999999827061e-01,3.038685585396646779e-02
5.038099999999826606e-01,2.646392980849522625e-02
5.038199999999826151e-01,3.071727423832551832e-02
5.038299999999825696e-01,4.706637862866385608e-02
5.038399999999825241e-01,6.371303957254143002e-02
5.038499999999824785e-01,5.336111584496638222e-02
5.038599999999824330e-01,3.454216170860128360e-02
5.038699999999823875e-01,2.601508377576495362e-02
5.038799999999823420e-01,2.846783390195580313e-02
5.038899999999822965e-01,3.997364614249120096e-02
5.038999999999822510e-01,5.945348692131582902e-02
5.039099999999822055e-01,5.977145385231642793e-02
5.039199999999821600e-01,3.991463507014916812e-02
5.039299999999821145e-01,2.788486073327216958e-02
5.039399999999820690e-01,2.720731546551373795e-02
5.039499999999820234e-01,3.484320817564558886e-02
5.039599999999819779e-01,5.449255928550062605e-02
5.039699999999819324e-01,6.386924024837116465e-02
5.039799999999818869e-01,4.729650231919234338e-02
5.039899999999818414e-01,3.028951170012718352e-02
5.039999999999817959e-01,2.654630410174198263e-02
5.040099999999817504e-01,3.077320870148090096e-02
5.040199999999817049e-01,4.655116935017127033e-02
5.040299999999816594e-01,6.260468629637853943e-02
5.040399999999816139e-01,5.498767110809850422e-02
5.040499999999815683e-01,3.443838442050304455e-02
5.040599999999815228e-01,2.718848913400731190e-02
5.040699999999814773e-01,2.742433631205928521e-02
5.040799999999814318e-01,3.941828014561704618e-02
5.040899999999813863e-01,5.783415391639118441e-02
5.040999999999813408e-01,5.969859431902667379e-02
5.041099999999812953e-01,4.090145844010920767e-02
