Wavelength(um),Intensity
0.40525,0.728720501163174
0.40526,0.8039626359853445
0.40526999999999996,0.8185371616916025
0.40528,0.7866291885695149
0.40529000000000004,0.6762638111482964
0.4053,0.3786904464618784
0.40531,0.0690829436948324
0.40532,0.4387882767419971
0.40532999999999997,0.7003828117631389
0.40534,0.794802716664026
0.40535000000000004,0.8192447028730777
0.40536,0.79785614894581
0.40537,0.7096299775106069
0.40538,0.4628177101662847
0.40539,0.0763117363325787
0.4054,0.3512820467263245
0.40541000000000005,0.664697267482297
0.40542,0.7826979321398154
0.40543,0.818088011566178
0.40544,0.8065457821756439
0.40545,0.736901153674838
0.40546,0.53594836114777
0.40547000000000005,0.1295282364987607
0.40548,0.2555134210414123
0.40549,0.6197532452906016
0.4055,0.7670060658528731
0.40551,0.8149365914088248
0.40552,0.8129269278231485
0.40552999999999995,0.7590493863159102
0.40554,0.5973465126901069
0.40555,0.2148645730676728
0.40556,0.1627767320201072
0.40557,0.5633136894077916
0.40558,0.746862053708783
0.40558999999999995,0.8095762208704399
0.4056,0.8171486148126293
0.40561,0.7768794634786443
0.40562,0.6478546787501691
0.40563,0.3133734734439649
0.40564,0.0922813867004024
0.40564999999999996,0.4931466113500223
0.40566,0.7211064792162348
0.40567000000000003,0.8016880759922086
0.40568,0.8192829525940272
0.40569,0.7910343899877625
0.4057,0.6889132840342175
0.40570999999999996,0.4097954671301845
0.40572,0.0655755478662223
0.40573000000000004,0.4079849575483418
0.40574,0.6882003936761711
0.40575,0.7908183126075041
0.40576,0.8193238539910861
0.40576999999999996,0.8020112031970423
0.40578,0.7220401943819618
0.40579000000000004,0.495674892266183
0.4058,0.0939227232642998
0.40581,0.3096606862983121
0.40582,0.6461448496624221
0.40582999999999997,0.7763346580299505
0.40584,0.8171806532385377
0.40585000000000004,0.8101781349739123
0.40586,0.7486013850341052
0.40587,0.5681022010891313
0.40588,0.1693990900747561
0.40589,0.2066910230118851
0.4059,0.5924657567927355
0.40591000000000005,0.7573657435510184
0.40592,0.8126652741445235
0.40593,0.8157888799503463
0.40594,0.7697355993649482
0.40595,0.627330420167524
0.40596,0.2704929743025113
0.40597000000000005,0.1176443526606169
0.40598,0.5244266406706342
0.40599,0.7327190736884597
0.406,0.805470927133187
0.40601,0.8189919913814828
0.40602,0.7863496897329871
0.40602999999999995,0.674949656080125
0.40604,0.3756382852748902
0.40605,0.0686121272802683
0.40606,0.4398439222113671
0.40607,0.7007773532433527
0.40608,0.795139341985009
0.40608999999999995,0.8198342956763585
0.4061,0.7991407873941736
0.40611,0.7128696613594921
0.40612,0.4713270727326448
0.40613,0.0795264035848318
0.40614,0.3391956573416356
0.40614999999999996,0.6593877166394215
0.40616,0.7810122859328201
0.40617000000000003,0.8182572901887986
0.40618,0.8086243443746864
0.40619,0.7428639104479955
0.4062,0.5521832577481575
0.40620999999999996,0.1482859562990049
0.40622,0.229721936178833
0.40623000000000004,0.6058029075435479
0.40624,0.7621618086267005
0.40625,0.8140850437664847
0.40626,0.8151588407860889
0.40626999999999996,0.7664140328494803
0.40628,0.6177978674081072
0.40629000000000004,0.2519390225486672
0.4063,0.1303566502592684
0.40631,0.5368502605739353
0.40632,0.7372932859045476
0.40632999999999997,0.8070012449304159
0.40634,0.8189634003998929
0.40635000000000004,0.78468973651265
0.40636,0.6699220352263067
0.40637,0.3637259630472648
0.40638,0.0709371047871091
0.40639,0.4497688206462938
0.4064,0.7046191351798841
0.40641000000000005,0.7965117307510884
0.40642,0.8201267063946429
0.40643,0.7985790682030743
0.40644,0.710866702687099
0.40645,0.4660754453721476
0.40646,0.0769018464185713
0.40647000000000005,0.3445995342795507
0.40648,0.6617184931279079
0.40649,0.7818870895134168
0.4065,0.8186060497884058
0.40651,0.8087300857874777
0.40652,0.7427988063433519
0.40652999999999995,0.5519454172964112
0.40654,0.1479727809138349
0.40655,0.2291590082870628
0.40656,0.6054546194531563
0.40657,0.7620780593498041
0.40658,0.8142148189398317
0.40658999999999995,0.8155879274961728
0.4066,0.7675108133739568
0.40661,0.6207635235170508
0.40662,0.2577111256376115
0.40663,0.1253095638530865
0.40664,0.532178426332271
0.40664999999999996,0.7355958206640132
0.40666,0.8065955259889146
0.40667000000000003,0.8194214011276286
0.40668,0.7863948339335446
0.40669,0.6746596608581487
0.4067,0.3750606612528121
0.40670999999999996,0.0677797247902616
0.40672,0.438816005101138
0.40673000000000004,0.700354667492967
0.40674,0.7951736123885995
0.40675,0.8203370314591998
0.40676,0.8004877241246529
0.40676999999999996,0.7163836876358889
0.40678,0.4806068236930846
0.40679000000000004,0.0839637107559237
0.4068,0.3260625290504597
0.40681,0.653500515482428
0.40682,0.7790848275029921
0.40682999999999997,0.8182792807385805
0.40684,0.810529588149809
0.40685000000000004,0.7484465503855839
0.40686,0.5674520771723058
0.40687,0.1685196090467372
0.40688,0.2049637356532169
0.40689,0.5913359296504871
0.4069,0.7570664610381729
0.40691000000000005,0.8130148655838957
0.40692,0.8170137942568226
0.40693,0.7728721220425107
0.40694,0.6357907587503224
0.40695,0.2879601613243145
0.40696,0.1041380868651247
0.40697000000000005,0.5096999944491459
0.40698,0.7273025634096607
0.40699,0.8040972717234194
0.407,0.8202213951862333
0.40701,0.7911932267455861
0.40702,0.6884321999273733
0.40702999999999995,0.4087721294170922
0.40704,0.0640282354602025
0.40705,0.4057405571911753
0.40706,0.687224105558702
0.40707,0.7908048386389179
0.40708,0.8202378848987825
0.40708999999999995,0.8045219196258913
0.4071,0.7285604570687925
0.40711,0.513118621993087
0.40712,0.1069937464408383
0.40713,0.282865434389653
0.40714,0.633313733305851
0.40714999999999996,0.7720423280463184
0.40716,0.8169508781865856
0.40717000000000003,0.8136264858012184
0.40718,0.7589184701610774
0.40719,0.596459326833638
0.4072,0.2136116077680629
0.40720999999999996,0.1598386430900186
0.40722,0.5611272532769586
0.40723000000000004,0.7461929416155977
0.40724,0.8100258009326555
0.40725,0.8189921432098456
0.40726,0.7816320051034201
0.40726999999999997,0.6605963776440559
0.40728,0.3422407532320222
0.40729000000000004,0.0764020778654165
0.4073,0.4661979741430995
0.40731,0.710910648428989
0.40732,0.7988537772192722
0.40732999999999997,0.8208591943243004
0.40734,0.7982590653051151
0.40735000000000005,0.7091321617129493
0.40736,0.4615948689777702
0.40737,0.074388273676139
0.40738,0.3474598133712981
0.40739,0.6628701761566415
0.4074,0.782461802678188
0.40741000000000005,0.8192371066884748
0.40742,0.8098913595579937
0.40743,0.7455416706001512
0.40744,0.5593379284053962
0.40745,0.1574710806380211
0.40746,0.2155983160746288
0.40747000000000005,0.5976028569473579
0.40748,0.7593706495446164
0.40749,0.8138926044654003
0.4075,0.8172462615851915
0.40751,0.7726108553703414
