Wavelength(um),Intensity
0.50426,0.580238
0.50427,0.580517
0.50428,0.580794
0.50429,0.58107
0.5043,0.581344
0.50431,0.581617
0.50432,0.581888
0.50433,0.582158
0.50434,0.582426
0.5043500000000001,0.582692
0.50436,0.582957
0.50437,0.583221
0.50438,0.583483
0.50439,0.583743
0.5044,0.584002
0.50441,0.584259
0.50442,0.584515
0.50443,0.584769
0.50444,0.585022
0.50445,0.585273
0.50446,0.585523
0.50447,0.585771
0.50448,0.586017
0.50449,0.586262
0.5045,0.586506
0.50451,0.586748
0.50452,0.586988
0.5045299999999999,0.587227
0.50454,0.587465
0.50455,0.587701
0.50456,0.587935
0.50457,0.588168
0.50458,0.588399
0.50459,0.588629
0.5046,0.588857
0.50461,0.589084
0.50462,0.589309
0.50463,0.589533
0.50464,0.589755
0.5046499999999999,0.589976
0.50466,0.590195
0.5046700000000001,0.590413
0.50468,0.590629
0.50469,0.590844
0.5047,0.591057
0.50471,0.591269
0.5047200000000001,0.591479
0.50473,0.591688
0.50474,0.591895
0.50475,0.5921
0.50476,0.592305
0.5047699999999999,0.592507
0.50478,0.592708
0.5047900000000001,0.592908
0.5048,0.593106
0.50481,0.593303
0.50482,0.593498
0.50483,0.593692
0.50484,0.593884
0.50485,0.594075
0.50486,0.594264
0.50487,0.594452
0.50488,0.594638
0.50489,0.594823
0.5049,0.595006
0.50491,0.595188
0.50492,0.595368
0.50493,0.595547
0.5049399999999999,0.595725
0.50495,0.595901
0.50496,0.596075
0.50497,0.596248
0.50498,0.596419
0.50499,0.596589
0.505,0.596758
0.50501,0.596925
0.50502,0.597091
0.50503,0.597255
0.50504,0.597417
0.50505,0.597578
0.50506,0.597738
0.50507,0.597896
0.50508,0.598053
0.5050899999999999,0.598208
0.5051,0.598362
0.5051100000000001,0.598515
0.50512,0.598666
0.50513,0.598815
0.50514,0.598963
0.50515,0.59911
0.50516,0.599255
0.50517,0.599399
0.50518,0.599541
0.50519,0.599681
0.5052,0.599821
0.5052099999999999,0.599959
0.50522,0.600095
0.5052300000000001,0.60023
0.50524,0.600363
0.50525,0.600496
0.50526,0.600626
0.50527,0.600755
