Wavelength(um),Intensity
4.512128032008002054e-01,8.176348276573999375e-24
4.513128282070517638e-01,7.990392141522999281e-24
4.514128532133033778e-01,7.791844954239999555e-24
4.515128782195549362e-01,7.592008588331999479e-24
4.516129032258064946e-01,7.406004821792999697e-24
4.517129282320580530e-01,7.251898396738000033e-24
4.518129532383096114e-01,7.149314463769999833e-24
4.519129782445611698e-01,7.117334902169999697e-24
4.520130032508127282e-01,7.171661028362999310e-24
4.521130282570642867e-01,7.321511537888999555e-24
4.522130532633158451e-01,7.567202755141999988e-24
4.523130782695674035e-01,7.899343819967999576e-24
4.524131032758189619e-01,8.299927597527999530e-24
4.525131282820705203e-01,8.744805096626999858e-24
4.526131532883220787e-01,9.206692808997999828e-24
4.527131782945736926e-01,9.658042032497000184e-24
4.528132033008252511e-01,1.007345062974000056e-23
4.529132283070768095e-01,1.043153961426999992e-23
4.530132533133283679e-01,1.071630205628000056e-23
4.531132783195799263e-01,1.091793166275999971e-23
4.532133033258314847e-01,1.103312294522000064e-23
4.533133283320830431e-01,1.106483742310000021e-23
4.534133533383346015e-01,1.102155769863000067e-23
4.535133783445861599e-01,1.091609870799000007e-23
4.536134033508377184e-01,1.076410353497999961e-23
4.537134283570892768e-01,1.058240627995000047e-23
4.538134533633408907e-01,1.038747779315000020e-23
4.539134783695923936e-01,1.019415996826999987e-23
4.540135033758440075e-01,1.001482608392999993e-23
4.541135283820955659e-01,9.858985851370999985e-24
4.542135533883471243e-01,9.733223393488999378e-24
4.543135783945986828e-01,9.641274294010000700e-24
4.544136034008502412e-01,9.584062351275999840e-24
4.545136284071017996e-01,9.559628576559000555e-24
4.546136534133533580e-01,9.563037320207000101e-24
4.547136784196049164e-01,9.586451116589000497e-24
4.548137034258564748e-01,9.619564529773999581e-24
4.549137284321080332e-01,9.650479321049000236e-24
4.550137534383595916e-01,9.666949630000999703e-24
4.551137784446112056e-01,9.657802706110999344e-24
4.552138034508627640e-01,9.614292800956999813e-24
4.553138284571143224e-01,9.531172306622999738e-24
4.554138534633658808e-01,9.407336457307000204e-24
4.555138784696174392e-01,9.245984550566999392e-24
4.556139034758689976e-01,9.054321003091000689e-24
4.557139284821205560e-01,8.842883435580999270e-24
4.558139534883721145e-01,8.624626562139999832e-24
4.559139784946236729e-01,8.413903584511000083e-24
4.560140035008752313e-01,8.225464375170999831e-24
4.561140285071267897e-01,8.073531663920000646e-24
4.562140535133783481e-01,7.970939651013000437e-24
4.563140785196299065e-01,7.928263972380000612e-24
4.564141035258815204e-01,7.952886876297999468e-24
4.565141285321330789e-01,8.048045536110000217e-24
4.566141535383846373e-01,8.212053769987000499e-24
4.567141785446361957e-01,8.437962073423000043e-24
4.568142035508877541e-01,8.713851115969999581e-24
4.569142285571393125e-01,9.023770406097999940e-24
4.570142535633908709e-01,9.349150584626999525e-24
4.571142785696424293e-01,9.670428733038000628e-24
4.572143035758939877e-01,9.968640951910000293e-24
4.573143285821455462e-01,1.022680613059000059e-23
4.574143535883971046e-01,1.043099883924999939e-23
4.575143785946487185e-01,1.057106446912000027e-23
4.576144036009002214e-01,1.064096557168000006e-23
4.577144286071518353e-01,1.063877253300000027e-23
4.578144536134033937e-01,1.056633127178999959e-23
